ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0071706,tumor necrosis factor superfamily cytokine production,52/1926,150/12963,1.0494856071402318e-9,4.269089846085805e-7,3.454681837232987e-7,RARA/VSIR/TGFB1/CYBA/PYCARD/BCL3/TYROBP/LILRA2/ARHGEF2/ARRB2/TSPO/MYD88/PTPN6/SASH3/TICAM1/ARID5A/STAT3/CD14/ELF4/HLA-E/ZFP36/PTAFR/LILRA5/FADD/ADAM8/SIRPA/MAPKAPK2/NFKBIL1/LGALS9/DDT/SPHK2/GSTP1/TNFRSF8/HSPB1/ZC3H12A/C5AR2/LILRB4/AGER/ORM1/GAS6/CARD9/GHRL/ORM2/PF4/MIF/TLR9/BPI/AZU1/LTF/OAS1/C1QTNF4/LEP,52
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,52/1926,150/12963,1.0494856071402318e-9,4.269089846085805e-7,3.454681837232987e-7,RARA/VSIR/TGFB1/CYBA/PYCARD/BCL3/TYROBP/LILRA2/ARHGEF2/ARRB2/TSPO/MYD88/PTPN6/SASH3/TICAM1/ARID5A/STAT3/CD14/ELF4/HLA-E/ZFP36/PTAFR/LILRA5/FADD/ADAM8/SIRPA/MAPKAPK2/NFKBIL1/LGALS9/DDT/SPHK2/GSTP1/TNFRSF8/HSPB1/ZC3H12A/C5AR2/LILRB4/AGER/ORM1/GAS6/CARD9/GHRL/ORM2/PF4/MIF/TLR9/BPI/AZU1/LTF/OAS1/C1QTNF4/LEP,52
GO:0032640,tumor necrosis factor production,51/1926,146/12963,1.1190274825912987e-9,4.269089846085805e-7,3.454681837232987e-7,RARA/VSIR/TGFB1/CYBA/PYCARD/BCL3/TYROBP/LILRA2/ARHGEF2/ARRB2/TSPO/MYD88/PTPN6/SASH3/TICAM1/ARID5A/STAT3/CD14/ELF4/HLA-E/ZFP36/PTAFR/LILRA5/FADD/SIRPA/MAPKAPK2/NFKBIL1/LGALS9/DDT/SPHK2/GSTP1/TNFRSF8/HSPB1/ZC3H12A/C5AR2/LILRB4/AGER/ORM1/GAS6/CARD9/GHRL/ORM2/PF4/MIF/TLR9/BPI/AZU1/LTF/OAS1/C1QTNF4/LEP,51
GO:0032680,regulation of tumor necrosis factor production,51/1926,146/12963,1.1190274825912987e-9,4.269089846085805e-7,3.454681837232987e-7,RARA/VSIR/TGFB1/CYBA/PYCARD/BCL3/TYROBP/LILRA2/ARHGEF2/ARRB2/TSPO/MYD88/PTPN6/SASH3/TICAM1/ARID5A/STAT3/CD14/ELF4/HLA-E/ZFP36/PTAFR/LILRA5/FADD/SIRPA/MAPKAPK2/NFKBIL1/LGALS9/DDT/SPHK2/GSTP1/TNFRSF8/HSPB1/ZC3H12A/C5AR2/LILRB4/AGER/ORM1/GAS6/CARD9/GHRL/ORM2/PF4/MIF/TLR9/BPI/AZU1/LTF/OAS1/C1QTNF4/LEP,51
GO:0002274,myeloid leukocyte activation,63/1926,201/12963,2.043840074812915e-9,7.277433226383853e-7,5.889127962934618e-7,SPI1/GRN/LTBR/RAC2/PYCARD/TYROBP/LILRA2/STXBP2/PRKCD/FES/SBNO2/LAT2/ITGB2/PRAM1/FGR/UNC13D/MYD88/PTPN6/TICAM1/PIK3CD/DYSF/PTAFR/IFNGR2/RELB/CST7/CD300A/FCER1G/PREX1/C5AR1/TNIP2/LGALS9/SLC11A1/CEBPA/CD300LF/GAB2/SPHK2/BATF/ITGAM/NECTIN2/CXCR2/NDRG1/IFI35/JMJD6/HYAL2/ZC3H12A/S100A12/LILRB4/AGER/ANXA3/IL4R/AIF1/SPHK1/IL18RAP/ADGRE2/BATF2/CD177/MIF/TLR9/BPI/AZU1/BATF3/CAMP/CLEC4D,63
GO:0002683,negative regulation of immune system process,107/1926,416/12963,3.0161712978569206e-9,9.354391801188984e-7,7.56986819651001e-7,SPI1/GRN/RARA/VSIR/TGFB1/RIN3/HCK/TYROBP/NR1H2/SIRT2/LILRA2/ARRB2/PKN1/TNFAIP8L2/GPR108/ZDHHC12/LILRB3/ZBTB7B/FGR/CEBPB/CNN2/PTPN6/HLX/MUL1/GPR137/HLA-B/CPTP/HLA-E/PGLYRP1/JAK3/ZDHHC18/FADD/LST1/CUEDC2/CST7/RHBDF2/CD300A/STAT6/NLRP6/DUSP1/LILRB2/NLRX1/HLA-A/NFKBIL1/MEFV/HMOX1/SLC4A2/LGALS9/PADI2/CEBPA/DDT/CD300LF/BST2/TTLL12/IRF1/TAPBPL/TRIM21/ZC3H12A/DGKZ/FURIN/C5AR2/TNFRSF14/FSTL3/TRIB1/CLEC4G/GPER1/SEC14L1/LILRB4/HLA-F/IL4R/MAPK14/CEACAM1/TRAFD1/CD59/SMPDL3B/SRC/LGALS9C/MIR27A/TSC22D3/GPX1/SOCS1/ASCL2/SERPING1/BCL6/MIF/C4BPA/CD55/PGLYRP2/BPI/HLA-G/ARG1/DHX58/LTF/TARM1/OAS1/EMILIN1/SAMSN1/ADORA2A/C1QC/TNFAIP6/GPR17/IL4I1/PPARG/TMEM176A/LGALS9B/DCST1/SFRP1,107
GO:0006935,chemotaxis,93/1926,346/12963,3.1525754057555087e-9,9.354391801188984e-7,7.56986819651001e-7,SPI1/RHOG/TGFB1/GPSM3/RAC2/RIN3/LSP1/MAPK3/VAV1/ARRB2/PRKCD/FES/PTK2B/ITGB2/FPR1/NINJ1/CSF3R/CXCR1/TYMP/SEMA4A/ALOX5/PIK3CD/CMTM7/SEMA4B/IL17RA/PLAUR/PLP2/PTAFR/CXCL16/IL6R/CORO1A/CMTM3/ADAM8/PRKD2/FCER1G/PREX1/C5AR1/FFAR2/DUSP1/TRPM2/LGALS9/CORO1B/PADI2/DDT/SEMA6B/S100A4/SLC8B1/CXCR2/CMTM2/S100A9/TNFSF14/HSPB1/HSD3B7/BST1/PPM1F/ZNF580/C5AR2/JAML/IL1B/TREM1/S100A12/NOTCH1/PLEC/CMTM5/AGER/GAS6/CMTM1/MAPK14/AIF1/IL17RC/SEMA3B/ADGRE2/FPR2/PROK2/DAPK2/TRPV4/C3AR1/PF4/MIF/RNASE2/S100A8/FOSL1/CD300H/ELANE/CCRL2/AZU1/PLXNB3/EPHB1/TNFAIP6/CCR10/NTRK3/CXCL17/S100A7,93
GO:0042330,taxis,93/1926,346/12963,3.1525754057555087e-9,9.354391801188984e-7,7.56986819651001e-7,SPI1/RHOG/TGFB1/GPSM3/RAC2/RIN3/LSP1/MAPK3/VAV1/ARRB2/PRKCD/FES/PTK2B/ITGB2/FPR1/NINJ1/CSF3R/CXCR1/TYMP/SEMA4A/ALOX5/PIK3CD/CMTM7/SEMA4B/IL17RA/PLAUR/PLP2/PTAFR/CXCL16/IL6R/CORO1A/CMTM3/ADAM8/PRKD2/FCER1G/PREX1/C5AR1/FFAR2/DUSP1/TRPM2/LGALS9/CORO1B/PADI2/DDT/SEMA6B/S100A4/SLC8B1/CXCR2/CMTM2/S100A9/TNFSF14/HSPB1/HSD3B7/BST1/PPM1F/ZNF580/C5AR2/JAML/IL1B/TREM1/S100A12/NOTCH1/PLEC/CMTM5/AGER/GAS6/CMTM1/MAPK14/AIF1/IL17RC/SEMA3B/ADGRE2/FPR2/PROK2/DAPK2/TRPV4/C3AR1/PF4/MIF/RNASE2/S100A8/FOSL1/CD300H/ELANE/CCRL2/AZU1/PLXNB3/EPHB1/TNFAIP6/CCR10/NTRK3/CXCL17/S100A7,93
GO:0050900,leukocyte migration,88/1926,323/12963,4.125984751383741e-9,1.1598360293231874e-6,9.385758110349939e-7,SPI1/GPSM3/RAC2/PYCARD/RIN3/SELPLG/HCK/MAPK3/VAV1/FUT7/PTK2B/ITGB2/NINJ1/MYD88/CNN2/CSF3R/CXCR1/GBA1/NLRP12/ST3GAL4/ALOX5/PIK3CD/IL17RA/PTAFR/CXCL16/IL6R/FADD/CORO1A/STK10/ADAM8/CD300A/FCER1G/SIRPA/PREX1/C5AR1/FFAR2/DUSP1/TRPM2/HMOX1/LGALS9/PADI2/EXT1/DDT/SLC8B1/CXCR2/S100A9/TNFSF14/HSD3B7/BST1/SELL/STAT5B/ZNF580/C5AR2/ICAM1/JAML/TNFRSF14/IL1B/TREM1/S100A12/PLEC/AGER/GAS6/AIF1/IL17RC/MADCAM1/ADGRE2/ITGA7/FPR2/SRC/DAPK2/TRPV4/CD177/C3AR1/ASCL2/PF4/MIF/SPNS2/S100A8/ZP3/CD300H/ELANE/AZU1/EMILIN1/TNFAIP6/PRTN3/LEP/CXCL17/S100A7,88
GO:0060627,regulation of vesicle-mediated transport,105/1926,414/12963,9.58601364943619e-9,2.4725508445376942e-6,2.0008659461902014e-6,SPI1/GNAI2/CYBA/RAC2/PYCARD/RIN3/CFP/HCK/ARHGDIA/NR1H2/MAPK3/STXBP2/LMAN2/ARRB2/FES/FLOT1/CSK/ARHGAP1/ITGB2/PRAM1/FGR/UNC13D/HGS/LRPAP1/CNN2/CHMP2A/VPS18/EHD1/ANKRD13D/DYSF/CD14/DNAJC5/RAB3D/MAP2K2/PTAFR/UNC119/CORO1A/RAB7A/CD300A/FCER1G/SIRPA/LAMP1/CD63/ACTG1/PACSIN2/MICAL1/ACTB/RAB11B/FCN1/LGALS9/SLC11A1/CDK5/SIRPB1/CD300LF/GAB2/SPHK2/VPS28/ITGAM/LRSAM1/ATP13A2/PTPN23/RPH3AL/CD151/IL2RG/TNK2/NECAB2/AP2S1/HIP1/IL1B/NOTCH1/RAB3A/HLA-F/ABCA7/IL4R/GAS6/P2RX1/CEACAM1/LRP1/SPHK1/ABCA2/ADGRE2/SYP/IL15RA/FPR2/SRC/CD177/MIR27A/FCGR1A/SYN1/C3/ZP3/C2/HYAL3/AZU1/EHD2/SEPTIN5/SEPTIN4/ATP9A/RAB17/DOC2B/DRD4/GSG1L/ADRA2A/PRTN3/C4B,105
GO:0050729,positive regulation of inflammatory response,42/1926,116/12963,9.721694015220291e-9,2.4725508445376942e-6,2.0008659461902014e-6,GRN/TGFB1/GPSM3/PYCARD/TNFRSF1A/NINJ1/CEBPB/NLRP12/IL17RA/HLA-E/LILRA5/ALOX5AP/ADAM8/TNIP1/NLRP6/FFAR2/MEFV/CEBPA/DDT/GSDMD/FFAR3/TRADD/LGALS1/S100A9/IFI35/HYAL2/OSM/STAT5B/NFKBIA/IL1B/S100A12/CASP4/NLRC4/TRPV4/ZBP1/FCGR1A/NAIP/C3/S100A8/ZP3/TLR9/LGALS2,42
GO:0032102,negative regulation of response to external stimulus,93/1926,355/12963,1.2622403171614776e-8,3.064375242708842e-6,2.479788871897142e-6,GRN/TGFB1/RIN3/TNFRSF1B/HCK/NR1H2/SIRT2/TNFRSF1A/LILRA2/ARRB2/PRKCD/TNFAIP8L2/ZDHHC12/FGR/PTPN6/GBA1/MUL1/NLRP12/SEMA4A/ALOX5/SEMA4B/HLA-B/PLAUR/STAT3/METRNL/ELF4/CPTP/HLA-E/ZFP36/PGLYRP1/ZDHHC18/USF1/CST7/RHBDF2/SIRPA/NLRP6/DUSP1/KREMEN1/NLRX1/HLA-A/NFKBIL1/MEFV/EXTL3/LGALS9/CORO1B/PADI2/IER3/DDT/SEMA6B/TTLL12/GSTP1/SOCS3/LPCAT3/SHARPIN/TRIM21/F12/FURIN/C5AR2/TRIB1/NOTCH1/GPER1/SEC14L1/HLA-F/MAPK14/AIF1/GHRL/CEACAM1/SIGLEC10/TRAFD1/SEMA3B/SMPDL3B/FPR2/SRC/CARD16/GPX1/SERPING1/MIF/ELANE/HLA-G/ARG1/DHX58/LTF/RGMA/ALOX12/C1QTNF12/OAS1/ADORA2A/TNFAIP6/GPR17/PPARG/DCST1/LEP/CXCL17,93
GO:1903305,regulation of regulated secretory pathway,36/1926,93/12963,1.4546783597968787e-8,3.3780161389891862e-6,2.7335969543826015e-6,SPI1/GNAI2/RAC2/STXBP2/FES/ITGB2/PRAM1/FGR/UNC13D/VPS18/RAB3D/PTAFR/CD300A/LAMP1/MICAL1/LGALS9/CDK5/GAB2/SPHK2/ITGAM/RPH3AL/NOTCH1/RAB3A/HLA-F/IL4R/P2RX1/CEACAM1/ADGRE2/SYP/CD177/SYN1/ZP3/HYAL3/SEPTIN5/DOC2B/ADRA2A,36
GO:0002831,regulation of response to biotic stimulus,109/1926,442/12963,2.5579031574229784e-8,5.692400318248386e-6,4.606469458060855e-6,SPI1/GRN/TGFB1/CYBA/PYCARD/HCK/TYROBP/NR1H2/MAPK3/SIRT2/SLC15A3/LILRA2/VAV1/ARRB2/NCF1/FLOT1/GPR108/ZDHHC12/NINJ1/FGR/MAPKAPK3/LRCH4/MYD88/PTPN6/MUL1/TICAM1/HLA-B/CD14/RELA/CPTP/HLA-E/MARK4/ZDHHC18/FADD/ADAM8/TNIP1/CD300A/RNF31/NLRP6/FFAR2/MAPKAPK2/LAMP1/NLRX1/HLA-A/UNC93B1/NFKBIL1/TNIP2/MEFV/RNF135/FCN1/LGALS9/CD300LF/TTLL12/NECTIN2/LRSAM1/IL27/IRF7/IRF1/NAGK/HSPA1A/IFI35/N4BP1/TRIM21/TLR5/PAK1/ZC3H12A/STAT5B/TRIB1/TRIM25/NFKBIA/IL1B/CLEC4E/SEC14L1/HLA-F/ZNFX1/ALPK1/NLRC4/EMILIN2/CARD9/CEACAM1/IL18RAP/TRAFD1/SMPDL3B/FPR2/SRC/CARD16/ZBP1/NAIP/NCR1/SERPING1/OASL/MIF/TICAM2/CD55/FOSL1/TLR9/HLA-G/ARG1/DHX58/LTF/OAS1/EMILIN1/SLC22A13/IL4I1/PPARG/DCST1/INAVA/LEP/TREML4,109
GO:0045088,regulation of innate immune response,95/1926,371/12963,2.970658751502184e-8,6.346515356709265e-6,5.13579992996546e-6,SPI1/GRN/TGFB1/CYBA/PYCARD/HCK/TYROBP/NR1H2/SIRT2/SLC15A3/LILRA2/VAV1/ARRB2/NCF1/FLOT1/GPR108/ZDHHC12/NINJ1/FGR/MAPKAPK3/LRCH4/MYD88/PTPN6/MUL1/TICAM1/HLA-B/CD14/RELA/CPTP/HLA-E/MARK4/ZDHHC18/FADD/ADAM8/TNIP1/CD300A/NLRP6/FFAR2/MAPKAPK2/LAMP1/NLRX1/HLA-A/UNC93B1/NFKBIL1/TNIP2/MEFV/RNF135/FCN1/LGALS9/CD300LF/TTLL12/NECTIN2/IRF7/IRF1/NAGK/HSPA1A/IFI35/N4BP1/TRIM21/TLR5/PAK1/STAT5B/TRIM25/NFKBIA/CLEC4E/SEC14L1/HLA-F/ZNFX1/ALPK1/NLRC4/CARD9/CEACAM1/IL18RAP/TRAFD1/SMPDL3B/FPR2/SRC/ZBP1/NAIP/NCR1/SERPING1/OASL/TICAM2/FOSL1/TLR9/HLA-G/ARG1/DHX58/LTF/OAS1/PPARG/DCST1/INAVA/LEP/TREML4,95
GO:0002703,regulation of leukocyte mediated immunity,65/1926,225/12963,4.0792575846415513e-8,8.175014961268968e-6,6.615479346657019e-6,SPI1/WAS/TGFB1/RAC2/TNFRSF1B/TYROBP/VAV1/STXBP2/ARRB2/FUT7/FES/ITGB2/PRAM1/FGR/UNC13D/PTPN6/SASH3/HLA-C/TICAM1/ARID5A/HLA-B/HLA-E/PTAFR/JAK3/FADD/MAD2L2/CD300A/STAT6/LAMP1/TNFSF13/HLA-A/LGALS9/BST2/GAB2/SPHK2/ITGAM/NECTIN2/STAT5B/ICAM1/CLEC4G/IL1B/LILRB4/HLA-F/AGER/IL4R/PRKCZ/CEACAM1/IL18RAP/ADGRE2/CD177/FCGR1A/NCR1/BCL6/C3/C4BPA/TICAM2/CD55/ZP3/TLR9/HLA-G/ARG1/SLC22A13/IL18R1/IL4I1/LEP,65
