ENTREZID
23765
23135
85450
5580
11237
8897
6774
9826
11025
1889
80301
7077
8650
1912
87
4210
23214
6840
5914
374872
9334
57580
9885
5210
115727
3570
65220
9895
7090
4067
9846
140885
23092
6688
9770
90007
1820
2011
3985
5293
8291
22898
79930
9473
5829
79660
28232
8837
91056
728
57568
4783
7791
9922
4084
51363
9750
7408
55911
23095
6503
144423
752
6809
3482
10154
81846
23258
339287
51279
11252
2355
64218
1051
240
7454
79143
51307
1432
150372
29982
133
54682
4688
85464
2180
7132
51317
64101
3055
366
63971
3460
64115
10645
124583
9764
29855
83716
7538
116496
3684
3274
6483
6777
51291
11060
7165
7462
168544
126014
9842
80216
9673
54502
4615
284996
4215
51
137886
22904
2114
9185
10581
602
1441
2358
7706
5899
3021
10226
283219
2185
7879
6533
3927
9545
2850
9123
58528
152007
11031
23001
64748
4335
114785
25798
9990
7039
4001
80331
84629
1523
5795
6792
4520
3142
57186
1241
11240
116844
3689
7030
10313
116369
1843
1052
3920
2212
1439
55793
8972
9516
4671
220929
55122
1378
116985
10335
58191
79890
5728
3020
170954
22978
4851
222487
4689
51734
6515
9759
4542
6916
2357
7100
2319
192670
84674
2268
23218
64386
4987
10135
126308
3579
3577
84243
57622
284759
54518
81565
8648
2000
23031
79650
11138
1387
122953
3340
79865
9114
7097
91662
127829
23401
976
55534
6016
9683
3614
115761
10287
64744
5836
54930
867
56905
729359
64207
79616
6548
1265
10211
23315
83463
6776
1453
57609
526
7099
10409
8794
116092
6404
7409
124935
81788
126364
3726
127544
10620
83931
79042
604
10023
2896
409
25797
7421
8522
100506115
5226
653361
2783
101
6732
8347
9989
3753
731424
284751
1955
8178
79168
6195
1316
89846
64651
3554
27180
23580
155061
9260
9766
2204
9674
374907
10509
2131
285848
3092
64757
84628
6556
57222
9704
7094
9658
3687
26234
978
23294
3718
6653
168455
10602
10288
6573
10221
57592
9755
91663
63035
64333
4853
83853
64319
254102
64778
5724
200315
201176
57655
2353
79415
8085
84649
8609
93432
683
9489
11027
4117
2934
4055
2289
23030
201294
5265
4296
83999
9961
8569
1089
285172
9625
2629
84263
4046
79180
5329
3099
5976
7096
5768
10326
8676
55701
92799
29035
102724231
6484
6282
55784
51100
1362
3936
101929693
404636
9993
23500
121512
5566
3454
6386
91
51099
113878
4616
29992
2799
317
57458
10487
3310
2867
7086
5595
2887
27128
171389
149483
2033
103
51043
2137
1032
10044
8809
81628
6655
2242
63940
643072
84803
5998
54458
3597
22990
57136
11213
4082
2539
57533
9170
10043
5447
6892
23250
55968
8826
8807
196383
9261
391
6272
3660
3480
84984
57567
249
1084
8935
84957
3772
1438
8563
122455342
6256
440503
127138868
8660
106480837
23295
51296
311
100506229
9567
654817
54926
50807
85236
30817
22853
26253
4739
84106
953
27284
5165
285696
57616
26511
5509
80223
5209
9605
23144
660
4332
79730
26020
722
54583
4580
3588
11328
9537
55301
7994
6402
100289473
4607
54899
11057
23761
57169
9021
64411
2529
5990
290
125336
10610
7850
147015
9448
255488
57210
56666
9100
473
7040
4792
4318
777
146722
6398
9592
9757
2710
54961
196883
118788
4835
10333
4298
101927851
7439
10970
92162
27202
8408
444
10636
3101
6397
255809
23569
56996
4814
286006
317649
57701
6041
23329
7226
5351
5880
221
8825
113540
677
4043
60675
54434
5199
84669
634
206358
4627
23564
9517
51246
9968
55356
162989
643784
84067
3107
2153
9150
2120
22856
3759
53829
9586
6888
353345
3385
1509
10865
55647
3553
79689
11275
80005
6813
10938
10404
51195
2865
51311
415116
5008
55201
80019
57085
2352
5937
126208
399715
3705
762
131870
23645
283234
11177
6494
6253
6907
79746
1871
26093
306
10943
8740
9903
400499
140803
23239
55113
26873
7378
80271
100093631
837
2776
79847
8870
64780
9050
3613
25801
51155
641649
94097
84002
1604
241
404201
101929559
8349
3091
83706
9080
5603
151516
10435
4097
10613
3034
7760
149478
6854
55281
201799
5608
253018
2870
8728
57162
89849
79887
100421371
79908
79651
10603
3303
3750
54210
54413
