ENTREZID
9969
9765
255967
114803
23041
27125
55914
130507
27332
7110
9774
339745
23325
80267
23527
9728
6670
9849
54813
6400
54454
324
57498
64376
6683
143684
157769
10499
116068
57551
54891
90592
4214
148362
9857
200576
80204
5922
23451
5290
122553
168451
10818
100302692
57534
9859
23049
6738
538
57337
22878
57614
139818
57708
284443
5788
54014
102
10735
140609
80817
139231
7750
905
55279
5495
9988
115294
23390
79982
7257
1657
7871
55754
114885
10725
1386
54790
9107
26046
26224
84162
23012
6935
9444
1195
80853
10114
114882
23389
149371
167227
115548
5286
132660
25897
1130
57700
167153
100506710
51809
5903
1456
23512
286410
55183
29966
23161
58155
2551
55681
54893
96459
57532
64844
1654
253430
25909
9867
221037
3842
5782
2957
132864
22862
83452
153241
375743
26054
9113
92255
57018
23405
3981
5562
7559
6814
28962
5756
56980
142891
10746
9044
6498
4154
5586
55196
3344
9874
10640
10672
11201
3156
55102
50484
80311
8867
22841
571
3930
163227
54407
114799
2332
84188
3685
51765
151050
56204
23592
56605
64407
157378
80012
55500
9847
253260
94241
64848
154743
1105
55632
6197
3572
7903
64089
27107
23515
58487
6018
257397
55082
23262
8411
55236
389677
10773
10396
158747
113201
23548
54664
51426
205327
5128
7764
5412
373
4664
80124
203228
221079
23461
79738
51762
9819
57826
472
5140
10308
254065
51430
221178
5991
5573
2549
50999
170960
151613
134957
641339
6744
57396
134553
51351
255520
160418
6102
55284
79609
79627
55074
51136
23347
163486
901
120892
55251
54861
151987
49854
7046
2764
29887
7562
3475
375748
80010
100113407
8690
84614
178
1871
166968
54495
360023
121512
51444
204851
3612
120
2744
79666
79670
1362
79646
23167
9534
5925
55454
10472
51030
57157
7803
9522
94134
9693
79780
54989
91694
9958
23376
1121
340252
116984
5277
6782
80315
8763
153222
54816
892
57162
10802
54149
57684
3091
9748
2182
10010
8204
112574
57786
51439
55103
3717
54557
56913
6655
22847
113263
353189
26953
84085
84146
80013
55015
1836
663
84945
1122
84295
55356
19
10154
55728
253461
6671
659
22890
126731
9194
7779
51427
374879
22849
4121
1997
81542
5743
144245
11215
9655
51014
220869
51582
5500
23312
160851
57561
51141
90693
79692
10678
23036
55435
10560
126068
387119
7697
10793
23243
6726
284697
57531
64332
54464
79694
79598
168374
3953
4179
51633
57547
329
285600
60592
26118
90649
54532
4238
4299
84460
29957
23200
64778
118987
9497
57045
23001
644019
643699
22875
8825
11275
3096
284756
9976
100131656
135293
130502
8343
5366
84002
84455
214
253832
5597
25950
134429
142940
55972
23287
57560
84541
54553
22797
8754
10150
92597
27284
444
54809
182
79572
79768
4683
969
3759
91351
4810
286148
3556
55300
1824
5218
84612
2123
688
1763
79689
375316
112935969
6335
687
5325
57471
26278
93432
84255
57520
147991
10512
79725
10178
54947
3097
768211
57579
83856
9732
1378
445571
8972
57633
139886
51187
10224
154214
114908
4040
100271594
400617
92370
11213
153364
2710
26996
101241892
23607
440689
375287
387707
9331
54762
2570
5028
23657
55175
10388
355
26149
11080
55582
346007
135112
11107
22837
57507
285429
152518
90355
5334
4301
675
4734
80055
3554
5203
8809
1602
1545
161436
3082
83857
4168
8436
25932
100500854
85463
340120
692075
54885
586
9411
644820
114088
9069
342184
124904411
646309
6174
127396
152503
7357
284
9365
6322
6372
653510
101927288
9134
57573
140921
100294362
55601
116931
130399
79937
643358
54033
57088
4430
10157
100506321
51361
8613
83872
100130550
114614
283106
219285
143279
387837
552
100418735
5737
24138
100130733
57565
100418744
133491
5627
346389
644972
57683
160428
286097
116966
1268
148823
646819
400680
283335
64135
23089
645441
65975
100616157
7220
283547
107984345
3433
100132249
6328
158471
146053
8693
100270865
8302
8876
255308
106479554
100131863
2069
643167
64078
8091
29126
100312828
100129931
7552
201798
101059918
645296
57718
731605
440434
89832
106481054
9928
79986
285758
9481
152756
266657
340533
440732
110806285
5208
400823
646949
140711
28467
722
85461
100271374
100422339
4360
100271063
100421402
90193
402287
154664
81832
100506658
84144
2200
3730
51557
3696
4023
100147761
100129060
100129657
100302229
100131205
6422
55635
105374171
28946
100526835
728833
100130044
80039
2191
644315
56164
129446
441073
101928075
28455
100128060
28478
2169
1832
105376070
29953
103021294
10117
134864
729561
100420341
65072
9771
23366
4254
728047
100462836
28454
220164
51384
167691
8647
100507526
1638
5793
341350
9383
10234
28935
375298
4645
28793
221935
124906839
7544
145781
79057
56243
55137
8653
79983
105377682
28900
10891
4233
124904706
3977
285313
9955
256309
338412
9098
11149
781
