ENTREZID
517
284361
9296
8666
54539
5714
192286
9049
51398
81605
5499
53827
10399
1351
1460
1537
10263
7284
3421
22827
2014
10067
55611
5441
284114
6209
51181
1891
3692
8402
8721
2873
55009
79002
6576
23474
11270
6158
60673
51078
10195
374395
11047
28974
8574
83590
396
90522
54555
7384
2950
8933
79171
79004
10273
2193
4728
51368
11316
3028
374882
84975
1978
115939
10856
128240
54985
28958
79228
6449
2286
9046
513
55684
25796
7016
402
83442
10654
1059
55168
83443
3297
11313
79001
374291
126321
6626
400916
65993
26071
5434
348262
9526
64223
8175
6050
1652
5693
84878
353
84326
6618
5216
10204
10430
8192
28956
5585
9524
51282
51070
55643
56848
53615
9144
439
84993
25920
84299
581
79759
4150
58485
5211
1175
9274
6142
126119
29085
51236
29108
80789
23625
293
138716
51116
8815
9986
203260
10897
5195
6237
83541
10573
5050
57409
4713
55702
339123
6141
29952
166
10870
55651
51545
1020
414918
3384
84836
5531
1471
79575
8379
1603
126299
79734
80772
6835
55630
10999
284106
79050
51073
5875
1212
51647
10519
738
113000
5694
23640
81876
924
84954
79058
51255
79797
10922
57140
4696
6628
90956
79102
1312
115098
1535
92579
25804
8636
6181
79033
80764
124446
28989
10078
29924
51548
10327
57175
6183
23400
9230
60678
2671
91978
8625
10101
29997
55954
147807
85359
84514
1731
51253
284352
6223
64975
151306
54531
84315
28960
51596
56834
4294
10567
51225
414919
29950
78992
587
8986
84269
201232
90480
65057
54958
84934
55004
5438
6919
51172
5425
80774
170463
8742
79643
7351
81532
975
286262
199990
23646
54935
55049
125988
26229
84885
55851
951
1632
3265
29985
23549
54976
9149
5442
6137
80142
148223
10534
84769
8705
286257
29901
57418
741
84876
79629
9235
4501
10555
10400
128308
25864
4255
26517
2512
59307
10245
83638
10004
54461
79798
5833
6234
79095
115708
28638
8270
23246
27240
25873
90353
25946
26145
5699
653784
516
3955
85014
7040
84330
643988
7186
7305
9610
80233
391
9409
10901
2021
10459
51337
25915
144717
4521
10025
113675
389
972
54913
401115
56931
84279
3338
79090
126208
79763
94059
66005
8733
126133
10750
60672
11033
23616
79176
282974
4050
64598
56731
54929
375387
106480930
283643
112869
10755
79064
4282
170394
9973
4350
10603
116113
432
3956
3014
79006
63940
84681
64077
10871
10607
9136
1675
83933
3386
572
155066
29988
3115
150223
85395
9454
3315
84266
6187
4818
10608
3004
6723
79641
3123
11007
256281
56915
4494
80097
57085
35
5092
6193
220323
5148
3108
10227
124790
2896
57060
65094
977
4145
124402
140467
10174
4795
7106
10591
90024
50855
201255
23753
84058
84310
10908
93210
6182
65990
28639
138428
9022
162979
2584
6688
1509
55201
51295
8536
25824
81858
6650
84335
259197
2350
978
1727
3932
196743
201254
79156
2232
151534
163033
51293
127687
110599564
2593
822
54991
6640
113179
6352
84818
2876
8045
3499
430
79144
8694
728743
943
10062
7076
29086
3795
10581
51042
55615
124044
2535
2859
6923
84331
257101
1890
2833
578
84337
58986
6638
93145
54584
80019
114881
4832
2022
78999
255783
55194
6813
11332
100
11182
4833
1152
3090
79140
93100
205251
770
939
112770
503645
284417
55367
54344
140606
4913
3993
84221
113246
387496
8698
55679
9091
51257
4815
4066
9148
388564
3965
706
360200
923
376497
28755
1944
83862
285971
1521
10538
80148
6261
478
57192
684
2529
8425
5498
54512
2644
6398
79414
28596
27338
347735
125875
54869
255043
115950
3049
66004
7380
7389
118881
55423
113655
9047
2907
51673
29948
728486
84261
4900
644388
55222
7108
83475
84232
6911
1043
4118
84798
7311
137797
27343
10609
92840
4037
79652
339390
1397
122618
2207
57664
83650
610
54
282969
4502
56654
60370
10435
10791
8433
6320
389792
57595
5345
27090
10272
284837
29800
712
8818
126259
126410
645
106479437
374907
7784
7293
101927547
23641
10462
389813
2987
124900180
255374
28592
100418781
84557
8993
677843
441381
28816
7755
5763
285973
9351
3135
102465868
150946
285176
926
5730
89891
643036
3120
5133
284013
83547
124930
28589
3127
6697
116173
3640
100422656
10158
7512
7001
2116
28876
8685
23464
4493
28724
58512
28611
84303
2999
3042
8784
115399
28560
713
1124
2848
23770
54997
106479836
6948
682
100420423
106481430
2906
8530
28614
28558
5443
7475
54795
10417
197257
387509
714
2532
106481778
5827
2995
3489
5031
23612
162466
80139
221476
102724231
10578
9242
3487
84913
105371074
124602
5129
171558
106481332
92745
283948
388963
100141515
2815
256949
4681
717
10382
7083
441168
91703
65078
5228
28602
4804
973
80757
222642
632
5866
3902
100616151
114900
3503
53822
28604
7033
149345
106479356
3116
3050
3816
9902
3792
27344
100192204
10942
23547
106480976
28601
51629
9672
28557
284338
375704
106481929
57165
407016
2826
643008
64146
727800
28616
254552
28625
89944
100874032
28626
28753
2352
400668
284167
105376843
201305
407018
26251
284486
3757
106481975
338785
7036
400612
666
106480179
7122
10661
5798
285093
7849
10900
3117
100133985
79007
220001
79019
28572
106480194
4914
111064649
3982
28959
85442
80326
29802
100847059
388588
6423
28595
28914
100147828
23413
349667
3697
162515
116238
2843
84734
55365
83715
28582
100500895
50651
129080
53841
733
28400
5266
28424
5064
106479343
11135
200772
28785
147700
100873781
6441
283849
3957
56961
128434
284348
387778
59285
260429
28585
442892
7471
140706
106481172
28591
8991
401109
3855
147199
131177
106480134
28713
158800
57111
768218
1510
106478943
136227
28580
11247
10815
374654
3543
145370
28701
28623
157273
101928932
92304
146433
171177
3541
28411
28416
644253
