ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0007059,chromosome segregation,146/2948,381/12963,2.799183253888898e-12,1.3525144540381358e-9,1.300213924820738e-9,SLC25A5/SMARCB1/KIF22/TUBB/ANAPC5/RAN/CENPO/BUB3/NCAPH2/AAAS/DSN1/NTMT1/SEPTIN1/MIS18A/RCC1/NUP37/SMARCD1/XRCC3/CENPH/HAUS8/FIRRM/CENPX/AURKB/CCNB1IP1/MLH1/TUBG1/HAUS5/CENPM/CHEK2/PLK1/SAC3D1/UBE2C/PINX1/CENPL/DRG1/PTTG1/ERCC2/PSMG2/CIAO2B/ACTL6A/HAUS1/SMARCA4/SKA2/CDCA8/ZWINT/ANAPC11/MAD2L1/RPS3/NUSAP1/CCNB1/NDC1/SPC24/MYBL2/SPAG5/RACGAP1/KIFC1/CENPW/CENPN/CENPP/CDT1/BIRC5/RCC2/EHMT2/BCL7C/CDCA5/CCNB2/CDC6/CCNE1/CENPT/SPDL1/NCAPH/CDC20/ZWILCH/AURKA/KIF2C/FBXO5/NCAPD3/TRIP13/BUB1/MAD1L1/SYCE2/NCAPG2/HASPIN/CENPU/NUDC/KIF11/RAD18/ESPL1/SPC25/CCDC61/SKA1/SGO1/CENPJ/BCCIP/DMC1/ESCO2/TPX2/PRC1/KIF18B/DIS3L2/GEN1/OIP5/TUBGCP5/SMC2/HJURP/CDCA2/KNTC1/DLGAP5/NDC80/MKI67/KIF18A/BRIP1/NCAPG/TUBG2/BCL7A/KIF23/SKA3/STIL/CENPI/KIF4A/BUB1B/TOP2A/SMC4/NUF2/PSMC3IP/ANAPC2/SYCE1L/CENPF/MND1/FAM83D/CDK1/SGO2/TTK/KNL1/NEK2/CENPS/CCNE2/ASPM/DPF3/KIFC2/CENPK/KIF14/REC8/CENPE/TEX14/STAG3,146
GO:0002440,production of molecular mediator of immune response,110/2948,268/12963,1.0896521632902008e-11,4.826251039906182e-9,4.6396242110619614e-9,PHB1/PHB2/XBP1/HMCES/CD81/IGKV3-15/IGKV1-8/IGKV1-12/MLH1/IGKV1-9/TRAF2/UNG/MZB1/IGLV1-40/SLAMF1/IGLV2-14/RNF8/NSD2/IGLV3-21/IGLV1-47/IGLV2-23/IGKV1-5/DDX1/IGKV3D-15/IGLV1-51/IGKV1D-8/IGLV3-19/IGLV3-9/IGLV2-8/SPHK2/IGKV4-1/IGLV2-11/IGLV7-43/CUEDC2/IGKV1D-12/IGKV3-20/IGKV1D-13/DNAJB9/TBX21/IGLV1-36/IGLV7-46/IGKV3D-11/MIF/IGKV2-24/IGKV1-27/IGLV1-44/EXO1/IGLV9-49/IGKV1-16/IGLV4-60/IGKV1-13/IGLV8-61/GATA3/TRAV38-2DV8/IGKV3D-20/IGKV6-21/IGKV2-30/IGLV5-45/IGLV2-18/TRAV2/FOXP3/IGKV2D-24/IGLV4-69/TNFRSF4/TCF3/CD96/PARP3/IGKV1-17/ATAD5/TRAV19/IGLV4-3/IGKV3-7/MSH2/IGKV1-6/POLQ/IGKV6D-21/IGKV2D-30/IGKV1D-17/TRAV38-1/LGALS4/SPON2/CD28/IL6/INAVA/CD74/IGLV5-37/IGKV1-39/IGKV5-2/IGKV2D-29/IGLV3-25/IGLV5-48/IGLV3-16/BST2/IGLV3-27/TRAV14DV4/IGLV6-57/IGKV2-29/IGLV3-10/ACP5/IGLV10-54/IGLV3-12/VPREB3/CD160/TRDV1/EPHB2/IGLV3-22/CLC/ZPBP2/AXL/IGKV1D-39,110
GO:0019724,B cell mediated immunity,80/2948,178/12963,3.698943146468042e-11,1.4008173869902456e-8,1.3466490263802848e-8,CD27/IGHV1-18/C1QBP/HMCES/CD81/MLH1/IGHV3-23/IGHG1/IGKC/UNG/IGHV4-28/IGHV4-39/IGHV3-72/IGHV1-58/RNF8/NSD2/IGLC2/IGHV1-69D/CD70/IGLL5/IGHG3/IGHG4/IGHV3-15/IGHV3-64/IGHV3-11/IGLC7/IGHV1-3/IGLC3/IGHV1-69/TBX21/IGHV3-21/IGHV3-53/IL2RB/EXO1/IGHV3-33/IGHV6-1/IGHV4-34/IGHV3-30/IGHE/IL21R/IGHV4-59/IGHV3-13/IGHA1/IGHV3-64D/FOXP3/IGHV3-7/IGHM/IGHV3-74/IGHV3-66/IGHV5-51/IGHV4-61/PARP3/IGHV3-49/IGHV3-48/ATAD5/MSH2/IGHV2-26/CD19/IGLL1/IGHA2/CD28/IGLC6/CD74/IGHV3-35/C8G/IGHV2-5/IGHV3-73/IGHV4-4/ZP3/C1S/IGHV3-20/FOXJ1/IGHD/C1QC/IGHV2-70/IGHV3-43/IGHV1-24/C1QA/IGHV7-4-1/IGHV3-38,80
GO:0016064,immunoglobulin mediated immune response,79/2948,175/12963,3.741946027014579e-11,1.4008173869902456e-8,1.3466490263802848e-8,CD27/IGHV1-18/C1QBP/HMCES/CD81/MLH1/IGHV3-23/IGHG1/IGKC/UNG/IGHV4-28/IGHV4-39/IGHV3-72/IGHV1-58/RNF8/NSD2/IGLC2/IGHV1-69D/IGLL5/IGHG3/IGHG4/IGHV3-15/IGHV3-64/IGHV3-11/IGLC7/IGHV1-3/IGLC3/IGHV1-69/TBX21/IGHV3-21/IGHV3-53/IL2RB/EXO1/IGHV3-33/IGHV6-1/IGHV4-34/IGHV3-30/IGHE/IL21R/IGHV4-59/IGHV3-13/IGHA1/IGHV3-64D/FOXP3/IGHV3-7/IGHM/IGHV3-74/IGHV3-66/IGHV5-51/IGHV4-61/PARP3/IGHV3-49/IGHV3-48/ATAD5/MSH2/IGHV2-26/CD19/IGLL1/IGHA2/CD28/IGLC6/CD74/IGHV3-35/C8G/IGHV2-5/IGHV3-73/IGHV4-4/ZP3/C1S/IGHV3-20/FOXJ1/IGHD/C1QC/IGHV2-70/IGHV3-43/IGHV1-24/C1QA/IGHV7-4-1/IGHV3-38,79
GO:0000280,nuclear division,139/2948,369/12963,3.953388674478586e-11,1.4008173869902456e-8,1.3466490263802848e-8,RANBP1/KIF22/ANAPC5/RAN/PHB2/BUB3/NCAPH2/AAAS/DSN1/CDC25B/SEPTIN1/RCC1/XRCC3/BANF1/CENPX/AURKB/RAD51D/CCNB1IP1/MLH1/TUBG1/CHEK2/PLK1/UBE2C/PINX1/TOP6BL/DRG1/PTTG1/PSMG2/RAD51C/CDCA8/ZWINT/ANAPC11/MAD2L1/NUSAP1/CCNB1/NDC1/CALR/SPC24/MEI1/MYBL2/SPAG5/RACGAP1/KIFC1/CDT1/BIRC5/EHMT2/PIN1/EME1/CDCA5/CCNB2/RAD54L/CHEK1/CDC25C/CKS2/CCNE1/SPDL1/NCAPH/CDC20/ZWILCH/AURKA/UBE2S/BORA/KIF2C/FBXO5/NCAPD3/PKMYT1/TRIP13/BUB1/MAD1L1/SYCE2/RPL24/NCAPG2/HASPIN/NUDC/KIF11/ESPL1/SPC25/CCDC61/SGO1/BCCIP/DMC1/CUL7/TPX2/PRC1/KIF18B/DIS3L2/GEN1/SMC2/CDCA2/KNTC1/DLGAP5/NDC80/MKI67/KIF18A/PSMA8/BRIP1/NCAPG/TUBG2/KIF23/CENPI/MTBP/RAD51/KIF4A/BUB1B/TOP2A/SMC4/NUF2/RAD50/PSMC3IP/IGF1/SYCE1L/CENPF/MND1/CDK1/TTK/RAD51AP1/KNL1/NEK2/CENPS/CCNE2/ASPM/ZNF541/BRME1/KIFC2/CENPK/KIF14/CD28/FBXO43/REC8/RAD54B/KIF20B/CENPE/LRP5/TEX14/PDXP/ANLN/STAG3/LIF/WNT4,139
GO:0006399,tRNA metabolic process,85/2948,196/12963,8.873940853872615e-11,2.9478122273958093e-8,2.833822954256426e-8,FTSJ1/TRUB2/HSD17B10/ELP6/KTI12/HARS1/ELP5/FARS2/FARSA/URM1/ELAC2/TARS2/EXOSC7/YARS1/ANKRD16/GATB/FARSB/FAM98A/VARS1/RPP40/METTL1/DUS1L/EARS2/GTF3C5/AARS1/THG1L/METTL2B/WDR4/VARS2/CTU2/POP5/EXOSC8/TRMT112/METTL2A/YARS2/QARS1/CDK5RAP1/PUS1/QTRT1/LAGE3/EXOSC2/RPUSD4/TRMU/POLR2L/EXOSC10/TRMT2A/RPP30/SARS2/RPP25/DUS3L/ELAC1/WARS2/GARS1/ELP4/GTF3C6/RPP38/DDX1/AARS2/TSEN54/TRMT1/TRMT61A/DARS2/TSEN15/IARS1/EPRS1/NARS2/WDR6/FAM98B/TRPT1/QRSL1/POLR3D/LCMT2/RPP25L/BRF1/GTPBP3/AARSD1/OSGEPL1/PARS2/DTD2/RTCB/PTCD1/POP7/PUSL1/ADAT3/EXOSC9,85
GO:1905818,regulation of chromosome separation,41/2948,71/12963,1.9608153928413346e-10,6.130431654677467e-8,5.893373323128074e-8,ANAPC5/BUB3/NCAPH2/XRCC3/AURKB/PLK1/UBE2C/PSMG2/CDCA8/ZWINT/ANAPC11/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/NCAPH/CDC20/ZWILCH/FBXO5/NCAPD3/TRIP13/BUB1/MAD1L1/NCAPG2/HASPIN/ESPL1/SPC25/GEN1/SMC2/KNTC1/DLGAP5/NDC80/NCAPG/BUB1B/SMC4/NUF2/CENPF/TTK/KNL1/TEX14,41
GO:0098813,nuclear chromosome segregation,108/2948,276/12963,4.905330490068718e-10,1.4484350863730686e-7,1.3924253917423134e-7,SMARCB1/KIF22/ANAPC5/RAN/BUB3/NCAPH2/AAAS/DSN1/SEPTIN1/SMARCD1/XRCC3/AURKB/CCNB1IP1/MLH1/TUBG1/CHEK2/PLK1/UBE2C/PINX1/DRG1/PTTG1/PSMG2/ACTL6A/SMARCA4/CDCA8/ZWINT/ANAPC11/MAD2L1/NUSAP1/CCNB1/NDC1/SPC24/MYBL2/SPAG5/RACGAP1/KIFC1/CDT1/BIRC5/RCC2/EHMT2/BCL7C/CDCA5/CCNB2/CDC6/CCNE1/SPDL1/NCAPH/CDC20/ZWILCH/AURKA/KIF2C/FBXO5/NCAPD3/TRIP13/BUB1/MAD1L1/SYCE2/NCAPG2/HASPIN/NUDC/KIF11/ESPL1/SPC25/CCDC61/SGO1/BCCIP/DMC1/TPX2/PRC1/KIF18B/DIS3L2/GEN1/SMC2/KNTC1/DLGAP5/NDC80/KIF18A/BRIP1/NCAPG/TUBG2/BCL7A/KIF23/CENPI/KIF4A/BUB1B/TOP2A/SMC4/NUF2/PSMC3IP/ANAPC2/SYCE1L/CENPF/MND1/FAM83D/CDK1/TTK/KNL1/NEK2/CCNE2/ASPM/DPF3/KIFC2/CENPK/KIF14/REC8/CENPE/TEX14/STAG3,108
GO:0033108,mitochondrial respiratory chain complex assembly,51/2948,100/12963,5.827289713968372e-10,1.6301076226179947e-7,1.5670728128311625e-7,SAMM50/NDUFB11/TACO1/NDUFB4/AIFM1/NDUFA8/NDUFS8/NDUFS3/NDUFAB1/FOXRED1/TMEM223/UQCC2/COA4/ACAD9/UQCRFS1/COA3/UQCC1/NDUFB10/NDUFB8/TIMM21/BCS1L/TMEM186/CHCHD4/NDUFA9/NDUFS7/NDUFB9/UQCC3/NDUFB2/NDUFAF8/NDUFB7/NDUFAF4/NDUFA3/SDHAF1/TMEM126A/DMAC1/SLC25A33/NDUFC1/COX14/NDUFA6/NDUFA11/UQCC4/UQCC6/UQCC5/SMIM20/NDUFA12/NUBPL/COX16/NDUFAF2/NDUFS5/NDUFS4/PET117,51
GO:0048285,organelle fission,147/2948,412/12963,9.7848048380136e-10,2.600311885702114e-7,2.4997601412483165e-7,RANBP1/KIF22/ANAPC5/RAN/PHB2/PGAM5/BUB3/NCAPH2/AAAS/DSN1/CDC25B/SEPTIN1/RCC1/XRCC3/BANF1/CENPX/AURKB/RAD51D/CCNB1IP1/MLH1/TUBG1/CHEK2/COX10/PLK1/UBE2C/PINX1/TOP6BL/DRG1/PTTG1/PSMG2/RAD51C/CDCA8/ZWINT/MTFR2/ANAPC11/MYO19/MAD2L1/NUSAP1/CCNB1/NDC1/CALR/SPC24/MEI1/MYBL2/SPAG5/RACGAP1/KIFC1/CDT1/BIRC5/EHMT2/PIN1/EME1/CDCA5/CCNB2/RAD54L/CHEK1/CDC25C/CKS2/CCNE1/SPDL1/NCAPH/CDC20/ZWILCH/AURKA/UBE2S/BORA/KIF2C/FBXO5/NCAPD3/PKMYT1/TRIP13/BUB1/MAD1L1/SYCE2/RPL24/NCAPG2/HASPIN/NUDC/KIF11/ESPL1/SPC25/CCDC61/SGO1/BCCIP/DMC1/CUL7/TPX2/PRC1/KIF18B/DIS3L2/GEN1/SMC2/CDCA2/KNTC1/DLGAP5/NDC80/MKI67/KIF18A/PSMA8/BRIP1/NCAPG/TUBG2/KIF23/CENPI/MTBP/RAD51/UCP2/KIF4A/BUB1B/TOP2A/SMC4/NUF2/RAD50/PSMC3IP/IGF1/SYCE1L/CENPF/MND1/CDK1/TTK/RAD51AP1/KNL1/NEK2/GDAP1/CENPS/MTFP1/CCNE2/ASPM/ZNF541/BRME1/KIFC2/C11orf65/CENPK/KIF14/CD28/FBXO43/REC8/RAD54B/KIF20B/CENPE/LRP5/TEX14/PDXP/ANLN/STAG3/LIF/WNT4,147
GO:0007088,regulation of mitotic nuclear division,53/2948,107/12963,1.0610963105777167e-9,2.632988704197252e-7,2.5311733762783507e-7,ANAPC5/BUB3/RCC1/XRCC3/AURKB/PLK1/UBE2C/PSMG2/CDCA8/ZWINT/ANAPC11/MAD2L1/NUSAP1/CCNB1/SPC24/BIRC5/PIN1/CHEK1/CDC25C/SPDL1/CDC20/ZWILCH/AURKA/BORA/FBXO5/PKMYT1/TRIP13/BUB1/MAD1L1/HASPIN/ESPL1/SPC25/CUL7/GEN1/CDCA2/KNTC1/DLGAP5/NDC80/MKI67/MTBP/BUB1B/NUF2/IGF1/CENPF/TTK/KNL1/NEK2/CD28/FBXO43/KIF20B/LRP5/TEX14/PDXP,53
GO:0051306,mitotic sister chromatid separation,36/2948,61/12963,1.0898542143431712e-9,2.632988704197252e-7,2.5311733762783507e-7,ANAPC5/BUB3/NCAPH2/XRCC3/AURKB/PLK1/UBE2C/PSMG2/CDCA8/ZWINT/ANAPC11/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/FBXO5/TRIP13/BUB1/MAD1L1/HASPIN/ESPL1/SPC25/DIS3L2/GEN1/KNTC1/DLGAP5/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,36
GO:0051783,regulation of nuclear division,58/2948,122/12963,1.3211840549018022e-9,3.0530840225230777e-7,2.9350239828344845e-7,ANAPC5/BUB3/RCC1/XRCC3/AURKB/PLK1/UBE2C/PSMG2/CDCA8/ZWINT/ANAPC11/MAD2L1/NUSAP1/CCNB1/CALR/SPC24/BIRC5/PIN1/CHEK1/CDC25C/SPDL1/CDC20/ZWILCH/AURKA/BORA/FBXO5/PKMYT1/TRIP13/BUB1/MAD1L1/HASPIN/ESPL1/SPC25/CUL7/GEN1/CDCA2/KNTC1/DLGAP5/NDC80/MKI67/PSMA8/MTBP/BUB1B/NUF2/IGF1/CENPF/TTK/RAD51AP1/KNL1/NEK2/CD28/FBXO43/KIF20B/LRP5/TEX14/PDXP/LIF/WNT4,58
GO:0000070,mitotic sister chromatid segregation,76/2948,178/12963,2.0633932475056133e-9,4.569556296038473e-7,4.3928556242948457e-7,KIF22/ANAPC5/RAN/BUB3/NCAPH2/AAAS/DSN1/XRCC3/AURKB/TUBG1/CHEK2/PLK1/UBE2C/PINX1/DRG1/PSMG2/CDCA8/ZWINT/ANAPC11/MAD2L1/NUSAP1/CCNB1/SPC24/MYBL2/SPAG5/RACGAP1/KIFC1/CDT1/BIRC5/CDCA5/SPDL1/NCAPH/CDC20/ZWILCH/KIF2C/FBXO5/NCAPD3/TRIP13/BUB1/MAD1L1/NCAPG2/HASPIN/NUDC/KIF11/ESPL1/SPC25/CCDC61/BCCIP/TPX2/PRC1/KIF18B/DIS3L2/GEN1/SMC2/KNTC1/DLGAP5/NDC80/KIF18A/NCAPG/TUBG2/KIF23/CENPI/KIF4A/BUB1B/SMC4/NUF2/CENPF/CDK1/TTK/KNL1/NEK2/KIFC2/CENPK/KIF14/CENPE/TEX14,76
GO:0051304,chromosome separation,42/2948,78/12963,2.2572327363388774e-9,4.798876797456454e-7,4.613308506184805e-7,ANAPC5/BUB3/NCAPH2/XRCC3/AURKB/PLK1/UBE2C/PSMG2/CDCA8/ZWINT/ANAPC11/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/NCAPH/CDC20/ZWILCH/FBXO5/NCAPD3/TRIP13/BUB1/MAD1L1/NCAPG2/HASPIN/ESPL1/SPC25/DIS3L2/GEN1/SMC2/KNTC1/DLGAP5/NDC80/NCAPG/BUB1B/SMC4/NUF2/CENPF/TTK/KNL1/TEX14,42
GO:0010965,regulation of mitotic sister chromatid separation,34/2948,58/12963,4.041970718569414e-9,7.99915032073368e-7,7.689830302884842e-7,ANAPC5/BUB3/XRCC3/AURKB/PLK1/UBE2C/PSMG2/CDCA8/ZWINT/ANAPC11/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/FBXO5/TRIP13/BUB1/MAD1L1/HASPIN/ESPL1/SPC25/GEN1/KNTC1/DLGAP5/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,34
GO:0051983,regulation of chromosome segregation,57/2948,122/12963,4.118877214244833e-9,7.99915032073368e-7,7.689830302884842e-7,SMARCB1/ANAPC5/BUB3/NCAPH2/SMARCD1/XRCC3/AURKB/PLK1/UBE2C/PSMG2/ACTL6A/SMARCA4/CDCA8/ZWINT/ANAPC11/MAD2L1/CCNB1/SPC24/BIRC5/RCC2/BCL7C/CDC6/SPDL1/NCAPH/CDC20/ZWILCH/KIF2C/FBXO5/NCAPD3/TRIP13/BUB1/MAD1L1/NCAPG2/HASPIN/RAD18/ESPL1/SPC25/GEN1/SMC2/CDCA2/KNTC1/DLGAP5/NDC80/MKI67/NCAPG/BCL7A/BUB1B/SMC4/NUF2/ANAPC2/CENPF/CDK1/TTK/KNL1/DPF3/CENPE/TEX14,57
GO:0140014,mitotic nuclear division,99/2948,255/12963,4.214039679784441e-9,7.99915032073368e-7,7.689830302884842e-7,RANBP1/KIF22/ANAPC5/RAN/PHB2/BUB3/NCAPH2/AAAS/DSN1/RCC1/XRCC3/BANF1/AURKB/TUBG1/CHEK2/PLK1/UBE2C/PINX1/DRG1/PSMG2/CDCA8/ZWINT/ANAPC11/MAD2L1/NUSAP1/CCNB1/SPC24/MYBL2/SPAG5/RACGAP1/KIFC1/CDT1/BIRC5/PIN1/CDCA5/CHEK1/CDC25C/SPDL1/NCAPH/CDC20/ZWILCH/AURKA/UBE2S/BORA/KIF2C/FBXO5/NCAPD3/PKMYT1/TRIP13/BUB1/MAD1L1/RPL24/NCAPG2/HASPIN/NUDC/KIF11/ESPL1/SPC25/CCDC61/BCCIP/CUL7/TPX2/PRC1/KIF18B/DIS3L2/GEN1/SMC2/CDCA2/KNTC1/DLGAP5/NDC80/MKI67/KIF18A/NCAPG/TUBG2/KIF23/CENPI/MTBP/KIF4A/BUB1B/SMC4/NUF2/IGF1/CENPF/CDK1/TTK/KNL1/NEK2/KIFC2/CENPK/KIF14/CD28/FBXO43/KIF20B/CENPE/LRP5/TEX14/PDXP/ANLN,99
GO:0006119,oxidative phosphorylation,61/2948,135/12963,5.963557503030281e-9,1.0929761423657222e-6,1.050711728483085e-6,ATP5F1A/COX5A/SHMT2/NDUFB11/NDUFV1/NDUFB4/NDUFA8/NDUFS8/NDUFS3/SDHA/NDUFAB1/CYC1/UQCC2/COQ9/STOML2/UQCRFS1/DNAJC30/NDUFB10/SLC25A23/NDUFB8/NDUFS6/CHCHD10/CHCHD2/ATP5F1D/NDUFA9/NDUFS7/FXN/NDUFB9/CCNB1/UQCC3/COX4I1/NDUFB2/ATP5MF/NDUFB7/COX8A/NDUFA3/UQCRC1/ATP5F1B/SLC25A33/COX6A1/UQCRH/ATP5F1C/PARK7/UQCRQ/ATP5PO/NDUFC1/NDUFA6/NDUFA11/UQCR10/CYCS/COX7A2/NDUFA12/ATP5PF/COX6C/ANTKMT/CDK1/MSH2/NDUFA4/COX7C/NDUFS5/NDUFS4,61
GO:0000819,sister chromatid segregation,86/2948,215/12963,8.468673698585319e-9,1.5003666902660322e-6,1.4423488467695837e-6,SMARCB1/KIF22/ANAPC5/RAN/BUB3/NCAPH2/AAAS/DSN1/SMARCD1/XRCC3/AURKB/TUBG1/CHEK2/PLK1/UBE2C/PINX1/DRG1/PSMG2/ACTL6A/SMARCA4/CDCA8/ZWINT/ANAPC11/MAD2L1/NUSAP1/CCNB1/SPC24/MYBL2/SPAG5/RACGAP1/KIFC1/CDT1/BIRC5/BCL7C/CDCA5/CDC6/SPDL1/NCAPH/CDC20/ZWILCH/KIF2C/FBXO5/NCAPD3/TRIP13/BUB1/MAD1L1/NCAPG2/HASPIN/NUDC/KIF11/ESPL1/SPC25/CCDC61/BCCIP/TPX2/PRC1/KIF18B/DIS3L2/GEN1/SMC2/KNTC1/DLGAP5/NDC80/KIF18A/NCAPG/TUBG2/BCL7A/KIF23/CENPI/KIF4A/BUB1B/TOP2A/SMC4/NUF2/ANAPC2/CENPF/CDK1/TTK/KNL1/NEK2/DPF3/KIFC2/CENPK/KIF14/CENPE/TEX14,86
GO:0009060,aerobic respiration,75/2948,180/12963,9.565360222320404e-9,1.6399964381171916e-6,1.5765792366432342e-6,ATP5F1A/IDH2/COX5A/SHMT2/MDH2/NDUFB11/NDUFV1/NDUFB4/NDUFA8/NDUFS8/NDUFS3/SDHA/NDUFAB1/CYC1/UQCC2/FH/COQ9/MDH1/STOML2/UQCRFS1/IDH3B/DNAJC30/NDUFB10/IDH3A/SLC25A23/NDUFB8/COX10/NDUFS6/CHCHD10/CHCHD2/PDHB/ATP5F1D/ACO2/NDUFA9/NDUFS7/MTFR2/FXN/NDUFB9/CCNB1/UQCC3/COX4I1/NDUFB2/IDH3G/ATP5MF/NDUFB7/COX8A/NDUFA3/UQCRC1/ATP5F1B/SLC25A33/COX6A1/NOP53/UQCRH/ATP5F1C/PARK7/UQCRQ/ADSL/ATP5PO/NDUFC1/NDUFA6/NDUFA11/ARL2/UQCR10/CYCS/COX7A2/NDUFA12/ATP5PF/COX6C/ANTKMT/CDK1/MSH2/NDUFA4/COX7C/NDUFS5/NDUFS4,75
GO:0033046,negative regulation of sister chromatid segregation,29/2948,47/12963,1.1022852831097683e-8,1.6738989370652624e-6,1.609170756154832e-6,BUB3/XRCC3/AURKB/PLK1/PSMG2/CDCA8/ZWINT/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/FBXO5/TRIP13/BUB1/MAD1L1/HASPIN/SPC25/GEN1/KNTC1/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,29
GO:0033048,negative regulation of mitotic sister chromatid segregation,29/2948,47/12963,1.1022852831097683e-8,1.6738989370652624e-6,1.609170756154832e-6,BUB3/XRCC3/AURKB/PLK1/PSMG2/CDCA8/ZWINT/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/FBXO5/TRIP13/BUB1/MAD1L1/HASPIN/SPC25/GEN1/KNTC1/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,29
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,29/2948,47/12963,1.1022852831097683e-8,1.6738989370652624e-6,1.609170756154832e-6,BUB3/XRCC3/AURKB/PLK1/PSMG2/CDCA8/ZWINT/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/FBXO5/TRIP13/BUB1/MAD1L1/HASPIN/SPC25/GEN1/KNTC1/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,29
GO:2000816,negative regulation of mitotic sister chromatid separation,29/2948,47/12963,1.1022852831097683e-8,1.6738989370652624e-6,1.609170756154832e-6,BUB3/XRCC3/AURKB/PLK1/PSMG2/CDCA8/ZWINT/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/FBXO5/TRIP13/BUB1/MAD1L1/HASPIN/SPC25/GEN1/KNTC1/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,29
GO:0007094,mitotic spindle assembly checkpoint signaling,28/2948,45/12963,1.5138778039420407e-8,2.117436981039986e-6,2.035557579040074e-6,BUB3/XRCC3/AURKB/PLK1/PSMG2/CDCA8/ZWINT/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/TRIP13/BUB1/MAD1L1/HASPIN/SPC25/GEN1/KNTC1/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,28
GO:0071173,spindle assembly checkpoint signaling,28/2948,45/12963,1.5138778039420407e-8,2.117436981039986e-6,2.035557579040074e-6,BUB3/XRCC3/AURKB/PLK1/PSMG2/CDCA8/ZWINT/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/TRIP13/BUB1/MAD1L1/HASPIN/SPC25/GEN1/KNTC1/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,28
GO:0071174,mitotic spindle checkpoint signaling,28/2948,45/12963,1.5138778039420407e-8,2.117436981039986e-6,2.035557579040074e-6,BUB3/XRCC3/AURKB/PLK1/PSMG2/CDCA8/ZWINT/MAD2L1/CCNB1/SPC24/BIRC5/SPDL1/CDC20/ZWILCH/TRIP13/BUB1/MAD1L1/HASPIN/SPC25/GEN1/KNTC1/NDC80/BUB1B/NUF2/CENPF/TTK/KNL1/TEX14,28
GO:0042274,ribosomal small subunit biogenesis,49/2948,102/12963,1.6191445681737213e-8,2.2066034307290583e-6,2.121276041542576e-6,IMP4/SNU13/MRPS7/WDR46/UTP4/ERAL1/NOB1/FBL/RRP36/NOP56/RRP9/SLX9/RPP40/BYSL/RPS15/RRP7A/ABT1/RPS5/RPS19/RPS16/METTL17/ERCC2/TSR2/EXOSC10/IMP3/RPSA/PNO1/EMG1/NPM1/TSR1/RPS28/KRI1/RPS4X/NOL6/DHX37/TBL3/RPS19BP1/RPS11/NOP14/NOP58/RPS8/TSR3/BMS1/DIMT1/RPS21/RPS27L/RPS6/RPS27/RPS7,49
GO:0045333,cellular respiration,86/2948,218/12963,1.8261779470804802e-8,2.4265339471831882e-6,2.332702040823329e-6,ATP5F1A/IDH2/COX5A/SHMT2/MDH2/NDUFB11/NDUFV1/NDUFB4/NDUFA8/NDUFS8/TRAP1/NDUFS3/SDHA/NDUFAB1/CYC1/UQCC2/FH/COQ9/MDH1/AIFM2/STOML2/UQCRFS1/IDH3B/DNAJC30/ETFB/NDUFB10/IDH3A/SLC25A23/NDUFB8/COX10/NDUFS6/CHCHD10/CHCHD2/PDHB/ATP5F1D/ACO2/NDUFA9/NDUFS7/MTFR2/FXN/MYBBP1A/NDUFB9/CCNB1/UQCC3/COX4I1/NDUFB2/IDH3G/ATP5MF/NDUFB7/COX8A/NDUFA3/UQCRC1/IFNLR1/ATP5F1B/SLC25A33/COX6A1/MTLN/NOP53/UQCRH/ATP5F1C/COQ10A/PARK7/CISD1/UQCRQ/ADSL/ATP5PO/CHCHD5/NDUFC1/NDUFA6/SLC25A22/NDUFA11/ARL2/UQCR10/CYCS/COX7A2/NDUFA12/ATP5PF/COX6C/ANTKMT/CDK1/MSH2/NDUFA4/COX7C/NDUFS5/NDUFS4/IFNG,86
