"Ensembl","EnsemblBase","SYMBOL","GENENAME","ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","Comparison","Direction","AbsoluteLFC"
"ENSG00000204311","ENSG00000204311","PJVK","pejvakin","494513",3.64566640570556,-1.38681406274754,0.198128035623375,6.2691809993838e-13,3.62300121349803e-12,"Cluster 2 vs Cluster 1","Downregulated",1.38681406274754
"ENSG00000133116","ENSG00000133116","KL","klotho","9365",23.1314973179859,1.81052948791728,0.264996187439699,6.49043057291835e-13,3.74514851279487e-12,"Cluster 2 vs Cluster 1","Upregulated",1.81052948791728
"ENSG00000211694","ENSG00000211694",NA,NA,NA,13.4326493749433,-1.61896700150311,0.231581847224362,6.55862879012199e-13,3.78219585954112e-12,"Cluster 2 vs Cluster 1","Downregulated",1.61896700150311
"ENSG00000133134","ENSG00000133134","BEX2","brain expressed X-linked 2","84707",12.4589991325397,-1.30796686123165,0.18563668199217,6.61478095375949e-13,3.81225568174976e-12,"Cluster 2 vs Cluster 1","Downregulated",1.30796686123165
"ENSG00000177707","ENSG00000177707","NECTIN3","nectin cell adhesion molecule 3","25945",3.42103225524025,-1.57452343426615,0.22785862870607,6.62724718490762e-13,3.81827828377793e-12,"Cluster 2 vs Cluster 1","Downregulated",1.57452343426615
"ENSG00000137441","ENSG00000137441","FGFBP2","fibroblast growth factor binding protein 2","83888",269.874804106843,-1.60182383034767,0.229794046522504,6.77800538989047e-13,3.90276272647448e-12,"Cluster 2 vs Cluster 1","Downregulated",1.60182383034767
"ENSG00000178498","ENSG00000178498","DTX3","deltex E3 ubiquitin ligase 3","196403",36.4024830423235,-1.19636137687425,0.170055513201927,6.95057643453317e-13,3.99848166820137e-12,"Cluster 2 vs Cluster 1","Downregulated",1.19636137687425
"ENSG00000152495","ENSG00000152495","CAMK4","calcium/calmodulin dependent protein kinase IV","814",161.614442803665,-1.27326968108154,0.182372532931949,7.15112480944793e-13,4.10885927309845e-12,"Cluster 2 vs Cluster 1","Downregulated",1.27326968108154
"ENSG00000211807","ENSG00000211807","TRAV26-1","T cell receptor alpha variable 26-1","28657",10.5318060913863,-1.52474585423502,0.219576019194651,7.21349256960012e-13,4.14218078481162e-12,"Cluster 2 vs Cluster 1","Downregulated",1.52474585423502
"ENSG00000140932","ENSG00000140932","CMTM2","CKLF like MARVEL transmembrane domain containing 2","146225",781.978036835407,1.33287882937976,0.193686141674124,7.22360276487246e-13,4.14672898336328e-12,"Cluster 2 vs Cluster 1","Upregulated",1.33287882937976
"ENSG00000233836","ENSG00000233836",NA,NA,NA,2.73402344324699,-1.41585068063953,0.204226325321062,7.37034132420418e-13,4.22200617053172e-12,"Cluster 2 vs Cluster 1","Downregulated",1.41585068063953
"ENSG00000169442","ENSG00000169442","CD52","CD52 molecule","1043",882.551117005608,-1.18874605265283,0.169151493431707,7.49639272460232e-13,4.29291458779918e-12,"Cluster 2 vs Cluster 1","Downregulated",1.18874605265283
"ENSG00000118420","ENSG00000118420","UBE3D","ubiquitin protein ligase E3D","90025",10.0947982774097,-1.02910963814877,0.146012620377864,7.59745582018576e-13,4.34684647500538e-12,"Cluster 2 vs Cluster 1","Downregulated",1.02910963814877
"ENSG00000106624","ENSG00000106624","AEBP1","AE binding protein 1","165",23.2989628633221,-1.5438598743743,0.220970114471226,7.94622982588002e-13,4.53816949464764e-12,"Cluster 2 vs Cluster 1","Downregulated",1.5438598743743
"ENSG00000185261","ENSG00000185261","KIAA0825","KIAA0825","285600",61.4872702943304,1.03799693296804,0.149455734290996,8.31475181848905e-13,4.73435868726836e-12,"Cluster 2 vs Cluster 1","Upregulated",1.03799693296804
"ENSG00000204421","ENSG00000204421","LY6G6C","lymphocyte antigen 6 family member G6C","80740",4.96253478499004,2.40929840889387,0.352073692788152,8.49888357044839e-13,4.83774743183504e-12,"Cluster 2 vs Cluster 1","Upregulated",2.40929840889387
"ENSG00000104918","ENSG00000104918","RETN","resistin","56729",235.179231730257,2.29492783179387,0.344775523698124,8.74497672757546e-13,4.9703592216934e-12,"Cluster 2 vs Cluster 1","Upregulated",2.29492783179387
"ENSG00000196839","ENSG00000196839","ADA","adenosine deaminase","100",148.471740753008,-1.12303458655349,0.160825410678322,8.89262103284769e-13,5.0497288491775e-12,"Cluster 2 vs Cluster 1","Downregulated",1.12303458655349
"ENSG00000138411","ENSG00000138411","HECW2","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2","57520",88.2765441807086,1.22219502825886,0.177960308568892,8.95487205525468e-13,5.08355416613948e-12,"Cluster 2 vs Cluster 1","Upregulated",1.22219502825886
"ENSG00000109047","ENSG00000109047","RCVRN","recoverin","5957",11.9361424635614,2.12636853637832,0.313844446715564,9.21513642871656e-13,5.22660238655389e-12,"Cluster 2 vs Cluster 1","Upregulated",2.12636853637832
"ENSG00000133962","ENSG00000133962","CATSPERB","cation channel sperm associated auxiliary subunit beta","79820",4.69387699432877,-1.39214166801987,0.200041298780404,9.26915728070998e-13,5.25566768209837e-12,"Cluster 2 vs Cluster 1","Downregulated",1.39214166801987
"ENSG00000164236","ENSG00000164236","ANKRD33B","ankyrin repeat domain 33B","651746",101.481646428023,1.27315845625251,0.185954442080198,9.35273586193098e-13,5.29988365509422e-12,"Cluster 2 vs Cluster 1","Upregulated",1.27315845625251
"ENSG00000145908","ENSG00000145908","ZNF300","zinc finger protein 300","91975",12.4138655482989,-1.57947911568147,0.228084224885235,9.35804721810875e-13,5.30130715574465e-12,"Cluster 2 vs Cluster 1","Downregulated",1.57947911568147
"ENSG00000244607","ENSG00000244607","CCDC13","coiled-coil domain containing 13","152206",11.8625347543002,1.11705667002878,0.159220318326248,9.47081683834271e-13,5.36038043289104e-12,"Cluster 2 vs Cluster 1","Upregulated",1.11705667002878
"ENSG00000114739","ENSG00000114739","ACVR2B","activin A receptor type 2B","93",20.0236427288939,-1.17595475923691,0.169030486230241,9.51912841563382e-13,5.38611454840972e-12,"Cluster 2 vs Cluster 1","Downregulated",1.17595475923691
"ENSG00000171033","ENSG00000171033","PKIA","cAMP-dependent protein kinase inhibitor alpha","5569",34.0602202798027,-1.1509138416553,0.165572626033504,9.85615547853645e-13,5.57181708813502e-12,"Cluster 2 vs Cluster 1","Downregulated",1.1509138416553
"ENSG00000158089","ENSG00000158089","GALNT14","polypeptide N-acetylgalactosaminyltransferase 14","79623",172.760102025193,1.78048480846014,0.264911394717885,1.00068676177598e-12,5.64958781681861e-12,"Cluster 2 vs Cluster 1","Upregulated",1.78048480846014
"ENSG00000211751","ENSG00000211751","TRBC1","T cell receptor beta constant 1","28639",597.004729926486,-1.17445241304669,0.168363718956479,1.00086424783116e-12,5.64958781681861e-12,"Cluster 2 vs Cluster 1","Downregulated",1.17445241304669
"ENSG00000198821","ENSG00000198821","CD247","CD247 molecule","919",546.744816633806,-1.06529862536944,0.152863152997023,1.00521338613732e-12,5.67075695760159e-12,"Cluster 2 vs Cluster 1","Downregulated",1.06529862536944
"ENSG00000154655","ENSG00000154655","L3MBTL4","L3MBTL histone methyl-lysine binding protein 4","91133",8.7176611328701,-1.12577143055714,0.162229872993608,1.04091677583957e-12,5.86518354681636e-12,"Cluster 2 vs Cluster 1","Downregulated",1.12577143055714
"ENSG00000224672","ENSG00000224672",NA,NA,NA,34.9414201145388,1.59729346654115,0.234953517233502,1.04253159246877e-12,5.8725351868452e-12,"Cluster 2 vs Cluster 1","Upregulated",1.59729346654115
"ENSG00000110628","ENSG00000110628","SLC22A18","solute carrier family 22 member 18","5002",151.280346241671,1.23656452713702,0.180517457742148,1.07389015149181e-12,6.04737784387507e-12,"Cluster 2 vs Cluster 1","Upregulated",1.23656452713702
"ENSG00000178719","ENSG00000178719","GRINA","glutamate ionotropic receptor NMDA type subunit associated protein 1","2907",3966.61773516499,1.27825568382861,0.187625328143507,1.09390073412173e-12,6.15274490727569e-12,"Cluster 2 vs Cluster 1","Upregulated",1.27825568382861
