"Ensembl","EnsemblBase","SYMBOL","GENENAME","ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","Comparison","Direction","AbsoluteLFC"
"ENSG00000079950","ENSG00000079950","STX7","syntaxin 7","8417",1299.0173565463,-1.64467256118914,0.139674125262243,6.86591701427668e-33,2.32190600743521e-30,"Cluster 4 vs Cluster 1","Downregulated",1.64467256118914
"ENSG00000138756","ENSG00000138756","BMP2K","BMP2 inducible kinase","55589",608.536377189344,-2.13839676911578,0.182253000293158,7.75865961769725e-33,2.57778062877106e-30,"Cluster 4 vs Cluster 1","Downregulated",2.13839676911578
"ENSG00000174130","ENSG00000174130","TLR6","toll like receptor 6","10333",1195.29918485047,-2.03396848326425,0.175958730951586,8.36106796166448e-32,2.43602930858465e-29,"Cluster 4 vs Cluster 1","Downregulated",2.03396848326425
"ENSG00000171988","ENSG00000171988","JMJD1C","jumonji domain containing 1C","221037",1466.66395332877,-2.19634095423222,0.190733239509587,8.5681194973914e-32,2.44008497471969e-29,"Cluster 4 vs Cluster 1","Downregulated",2.19634095423222
"ENSG00000157107","ENSG00000157107","FCHO2","FCH and mu domain containing endocytic adaptor 2","115548",297.789477242269,-2.69622595729503,0.235028967423759,9.92159819828158e-32,2.76316509822142e-29,"Cluster 4 vs Cluster 1","Downregulated",2.69622595729503
"ENSG00000039319","ENSG00000039319","ZFYVE16","zinc finger FYVE-type containing 16","9765",582.925757284518,-1.97489689304819,0.174669964423977,1.34407555541391e-30,3.34922406163535e-28,"Cluster 4 vs Cluster 1","Downregulated",1.97489689304819
"ENSG00000166046","ENSG00000166046","TCP11L2","t-complex 11 like 2","255394",498.848919969346,-2.28859534415328,0.205273182946407,2.51766353195296e-30,6.03538126178799e-28,"Cluster 4 vs Cluster 1","Downregulated",2.28859534415328
"ENSG00000188641","ENSG00000188641","DPYD","dihydropyrimidine dehydrogenase","1806",1206.49470985898,-1.90105840528494,0.168943387696605,2.90701228186251e-30,6.88162482423903e-28,"Cluster 4 vs Cluster 1","Downregulated",1.90105840528494
"ENSG00000119778","ENSG00000119778","ATAD2B","ATPase family AAA domain containing 2B","54454",191.818703853991,-1.53277137192336,0.13615474850319,4.24546146852849e-30,9.57149396321339e-28,"Cluster 4 vs Cluster 1","Downregulated",1.53277137192336
"ENSG00000101916","ENSG00000101916","TLR8","toll like receptor 8","51311",2982.18240263306,-2.3027675870806,0.210541310387206,4.83495053169274e-30,1.07722697846114e-27,"Cluster 4 vs Cluster 1","Downregulated",2.3027675870806
"ENSG00000130150","ENSG00000130150","MOSPD2","motile sperm domain containing 2","158747",766.967581845914,-1.73788662354489,0.155925066224676,9.27587078033489e-30,1.97378023413463e-27,"Cluster 4 vs Cluster 1","Downregulated",1.73788662354489
"ENSG00000136051","ENSG00000136051","WASHC4","WASH complex subunit 4","23325",1017.22330768713,-1.98895334950288,0.180490589621471,2.19346522178782e-29,4.19594387577956e-27,"Cluster 4 vs Cluster 1","Downregulated",1.98895334950288
"ENSG00000127947","ENSG00000127947","PTPN12","protein tyrosine phosphatase non-receptor type 12","5782",1402.34247636432,-1.76829942879639,0.159192829070697,2.72883645624743e-29,5.16787048084138e-27,"Cluster 4 vs Cluster 1","Downregulated",1.76829942879639
"ENSG00000174125","ENSG00000174125","TLR1","toll like receptor 1","7096",1918.89192736592,-1.98859513221552,0.180667746824754,2.91452366210324e-29,5.46487614979318e-27,"Cluster 4 vs Cluster 1","Downregulated",1.98859513221552
"ENSG00000111052","ENSG00000111052","LIN7A","lin-7 homolog A, crumbs cell polarity complex component","8825",730.850463998141,-2.33950292834346,0.213184290755788,3.27590068266666e-29,6.08225560081777e-27,"Cluster 4 vs Cluster 1","Downregulated",2.33950292834346
"ENSG00000257621","ENSG00000257621","PSMA3-AS1","PSMA3 antisense RNA 1","379025",777.19657975125,-1.34943900557787,0.1218831568295,4.61199687424001e-29,8.3182854099388e-27,"Cluster 4 vs Cluster 1","Downregulated",1.34943900557787
"ENSG00000147894","ENSG00000147894","C9orf72","C9orf72-SMCR8 complex subunit","203228",901.918793077882,-2.23839605784704,0.204788607344896,5.97471196960634e-29,1.06744429509816e-26,"Cluster 4 vs Cluster 1","Downregulated",2.23839605784704
