ENTREZID
7922
5479
81037
5034
51061
1650
54867
29927
6396
28960
56005
29926
10189
10952
6185
29925
28468
6748
10212
10237
10113
3418
2286
10954
28972
79174
54814
55168
10488
10945
9601
81618
6184
10960
51303
28940
7494
23753
5714
55379
498
51614
9377
55829
57171
10856
9219
28465
7284
79763
23480
30827
2224
8668
54732
51150
518
28913
11065
55572
3028
10376
6723
23647
3014
9789
51069
4710
55135
81502
7873
10549
51078
28442
9697
28410
54539
10263
2193
10574
5641
4176
28941
6626
292
28815
23420
3159
5709
84823
9524
55684
6238
7260
23193
3500
28942
64374
24140
3276
339230
1537
28394
84769
4174
10452
4728
10195
79035
6598
26073
27338
84532
79171
10036
10654
22929
10055
9212
65993
6628
4702
55210
3703
203069
7386
83596
26155
1841
11014
11047
10897
396
191
1984
23403
5702
516
79947
29100
28813
64943
2762
6509
10155
4191
8175
6747
5496
80789
10471
83443
8192
51073
1616
65244
22827
51016
10256
57819
57130
25804
10525
25807
84681
10456
64963
28797
23203
56052
6839
28474
26121
10084
1798
26995
85395
7384
54555
27143
29781
51253
4716
114049
4723
126526
1891
8721
5441
26284
64222
60673
6746
51428
29844
9328
79228
28989
203068
28464
9761
101929107
56941
51237
23649
9131
5690
28825
1351
8568
10067
2189
11258
9158
6449
28822
10682
23495
5347
1104
122509
2109
5694
79050
10573
10534
23423
9361
5902
51081
28823
26147
112970
79586
51042
79622
28796
113829
199857
284325
3538
79714
283710
192683
9500
10469
51588
3514
5693
84798
140465
63977
746
27349
9049
3421
22913
5499
79172
513
57099
83590
6675
28398
51142
11316
285367
10130
9817
92856
4796
65992
27339
7407
55651
28775
348180
28439
6199
6631
26090
5245
150684
7283
2237
23457
54982
28914
3835
27335
84934
23640
5050
28935
51154
29098
51116
2954
28448
3608
60528
550
5705
811
79701
54948
55011
9476
28299
58477
154467
55317
5518
7064
5425
124565
90522
84287
50814
3838
54939
5704
116541
54979
23481
8704
374291
25886
55101
5883
11331
6158
54784
468
6730
10961
30968
4913
4722
84790
8836
51497
578
144097
65057
119559
23587
81554
6878
939
952
28956
81605
28817
83743
5424
10072
10898
2873
10131
80222
231
10360
92609
9088
124222
9526
2990
80765
517
4726
26229
4793
28776
284403
7936
1414
51293
8479
8565
79022
51374
7466
28473
28973
53
1020
10293
10980
7184
27248
4830
124995
8189
6829
6182
10430
9277
8270
55620
29085
4150
79077
6183
4809
389537
9670
899
28461
79980
128308
55009
25828
51529
26517
254295
5695
2833
50
27077
10262
145508
6518
79759
23246
28400
55723
28444
581
93436
7371
7253
3654
11194
5982
89891
9862
5536
84304
8666
90701
124790
28820
51181
148413
1337
28938
1613
8815
28875
2794
4605
54535
51596
84269
91319
51647
55116
83982
6472
25920
4758
7841
5875
25813
16
8208
57418
79004
26472
1603
3265
79019
705
4713
28392
29107
110599564
25855
80308
55738
56848
3493
10139
5195
55611
55840
64118
84292
81620
6015
126133
26227
2639
79590
23646
29901
7186
5111
83461
58506
28904
400916
54998
66005
51264
254531
387103
79720
55111
10467
283643
3704
54859
1503
64960
4521
10922
60678
29985
201254
55732
51282
3833
339123
7167
84326
79922
79581
102723407
9424
53838
6470
115939
1468
653784
1019
29880
57291
1892
1632
3539
140823
51726
6370
5589
84279
28908
28834
93323
9296
192111
79879
8402
122769
7965
64975
79039
10280
128869
128240
84153
3503
2021
114034
2356
201255
2146
23616
113000
3149
5216
8607
5686
55143
7205
160428
28449
4715
28974
10589
360
4706
6941
28876
318
2171
23231
5558
55289
7083
4642
3692
28434
27341
3925
84315
27043
81029
53615
990
54958
10606
64223
8733
309
84296
6749
4172
57176
9442
28903
28958
55697
57699
608
9551
995
3396
8625
5478
11313
192286
150365
100
9401
28816
4351
28901
79033
28385
93185
10327
5585
10465
5905
6522
10383
3309
7517
28450
171568
2805
64852
85359
9368
1847
374920
4255
8260
50619
7918
83858
25870
55658
10101
28455
2271
63967
51102
23154
4696
1174
1652
3956
10999
3163
23277
10298
414918
857
51693
80119
51255
2014
10969
28388
284498
91442
991
80772
79064
11153
147841
9985
54868
54187
6895
55501
80764
28923
8078
79087
291
162979
28987
84885
55222
2671
84883
84219
51659
8985
65003
10061
587
80227
23446
5778
10607
5831
1719
5984
55702
84916
28826
91582
113115
10615
79760
9136
2305
10078
11040
113130
138716
11130
2896
2068
6576
51490
55154
11332
10204
63910
79798
1267
10273
55367
2826
5434
79080
160518
3998
55311
79053
389333
28393
56949
2621
51368
81890
55765
54663
54433
10024
2582
28874
3695
55178
5096
10497
10528
63943
10629
29980
4173
401019
10870
283987
92579
79831
84954
8438
2806
90480
83881
80142
332
3512
57106
5211
26007
51236
6209
100170841
975
23475
79102
83933
79797
5300
51011
55741
8717
3015
339344
1460
28501
90378
65094
375757
28774
8636
9700
4350
10667
28919
55507
10785
684
10901
51512
284352
64785
80178
54985
79801
4522
9232
256126
3902
55076
11285
891
28420
147912
115704
3959
79140
112770
51070
6150
2950
55260
6132
10726
29893
8318
84447
3384
284106
83903
29128
115098
4234
10245
125208
28452
56926
83707
64763
9319
79085
146909
3978
1802
25849
4175
353
28778
85019
9092
28939
157574
83460
9837
5427
79585
25873
51053
10276
84221
6175
2731
51239
374659
64428
146956
56931
166
1797
126789
10548
58505
64928
9133
51203
5450
100289092
64946
90850
11184
28785
8891
8971
10591
118881
51398
10567
23549
116225
10953
1978
84878
146542
64926
28773
28391
4998
84277
55038
122513141
4597
100129781
64215
54913
5133
28781
1101
51256
199953
4502
83756
23513
22809
54862
56915
84330
6141
5438
55215
51548
26145
3795
125988
79873
10514
6187
64840
79575
113179
84300
5531
6835
28478
50628
3662
699
115708
898
140699
11007
111064649
9409
55771
84058
25864
254863
6176
84515
81567
6525
80174
28423
3494
199745
79094
6382
92170
168620
22845
994
219927
80097
1731
22936
28902
4171
79751
64976
28906
35
79058
7923
64837
28408
64857
80176
84261
790955
256364
993
10994
215
91937
113263
100423062
399512
55695
6142
5426
79990
29965
1164
883
51157
10056
2597
84816
28885
11004
93343
114984
57407
197407
284191
6636
6676
10572
399909
196483
10038
89958
7298
23397
78995
54069
28882
3669
29988
54758
5827
9768
9771
57410
6241
1509
54929
10400
29089
84536
26173
90024
28915
6790
64949
348262
92922
2542
28912
83638
57521
3982
150223
89887
283130
84316
9290
10603
83658
23589
54620
54733
28476
25865
30833
23400
11339
202051
80759
4714
9274
54962
9235
144535
2232
389643
317749
148022
170463
80020
4501
79095
644388
285053
203260
4294
1347
54984
286262
441150
90381
220134
8525
28900
78992
91433
50855
28457
126328
1163
100131551
28424
51517
10459
9047
63922
27089
90507
494143
25902
57565
741
79924
81888
64064
66000
151648
3430
65263
23354
5723
81932
112597
4669
91703
285971
3665
84752
221143
3921
81691
79863
85477
2139
6633
6193
101928136
5699
6035
79723
55839
10799
390940
126119
28454
5832
4493
286257
113655
127687
105369332
11284
28784
4288
54058
8663
201299
114881
3497
80233
3502
28986
29093
27346
4282
1058
27350
3002
23594
147184
7984
54344
138428
1111
8659
653440
8364
6618
100287015
54478
285093
729533
3479
22994
54991
84842
57664
79001
55033
23705
91687
4061
6520
8338
692086
28870
4085
29952
22974
55423
1033
5664
55937
6753
2176
55355
10965
4494
10112
653232
84904
7015
4818
51225
83694
390354
1535
64065
60489
4828
401541
54461
11144
80305
638
5255
55201
64080
8516
402
101929074
28445
259307
28881
57405
11133
28475
3832
59307
7161
26233
3915
56731
84266
11113
65990
90353
29993
79154
890
113730
79000
112869
284439
84321
116832
1594
284184
715
54584
102724233
5031
5153
26267
84733
163033
116983
100128881
6490
3965
57636
148345
54522
84073
118980
79090
55630
728741
151473
130612
64900
54900
1029
1869
131601
102723170
28638
5368
102724023
10998
751580
653820
9755
8419
6650
29127
79682
105369758
10923
199713
164668
7163
10755
57530
28943
157313
873
548644
284992
9963
4058
26150
114787
157570
924
147807
102723878
80008
100506100
28772
51514
100996842
28907
2696
9833
2099
572
28922
106480930
9156
28803
7345
926
2537
10227
1944
6320
79176
9363
151313
410
84331
125875
5260
10518
91057
4629
4744
388564
28589
4921
100147827
1789
102723169
102724009
10750
165545
112268170
23109
5026
10062
3932
140680
388962
55655
10410
8914
5129
353497
3738
84310
3725
8363
222171
8645
283820
10650
56342
54938
5881
2
158787
9582
100133985
27240
24137
79733
28558
27033
9894
401115
2788
255374
254552
107986898
100129553
2175
84057
1728
100506392
197335
28639
28477
221150
84793
28992
79968
728833
728139
388650
81030
284417
1471
22837
7762
51121
101927125
3161
92840
151306
140578
91107
28412
100422872
100616405
347744
203328
3782
2491
755
51805
54869
55721
7153
28409
27040
28467
283229
5888
8045
6948
644815
2848
333929
28596
170961
55897
153090
10403
7293
10089
3592
29968
656
55388
100616276
9055
81624
100192204
2116
6352
348801
171391
983
10993
9610
51337
106479437
115703
126661
57124
347240
84815
1053
100505683
9787
219293
106480976
1031
641371
100289361
28426
2194
221188
84069
28724
28783
64788
106480985
63895
83650
9294
339894
701
55165
100287171
10538
221061
147798
7512
64151
10535
54512
81610
28948
55615
28662
28793
3675
728730
692227
28763
729096
163732
28463
79365
3542
1063
9493
80023
28395
8061
100506581
91978
5721
29941
3070
