ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0099537,trans-synaptic signaling,96/1742,453/12963,2.4621144428459824e-6,0.0011777860180232328,9.963906199804459e-4,LIN7A/EEA1/STXBP3/MAPK1/PTGS2/LRRK2/SYPL1/NR3C1/SDCBP/MBP/IL1RAP/STX3/PRKAR2B/ZDHHC2/TMOD2/PLCL2/MCTP1/SNCA/NPTN/HMGCR/GUCY1B1/SLC6A6/CA2/JAK2/SRGN/SNAP23/SLC30A1/RPS6KA3/PRNP/STXBP5/RAB5A/PPP1R9A/BLOC1S6/PLCB1/TSHZ3/PREPL/RAPGEF2/FARP1/CPEB3/SYNJ1/PTEN/MCTP2/SHISA7/FMR1/SORCS3/GUCY1A1/STX2/PXK/LRP6/CACNA1E/P2RY1/DISC1/DLG2/SLC8A3/NEFL/LRRC4/PINK1/SLC1A3/STX11/EGR3/CNR1/KMO/AKAP12/ACHE/NETO1/MME/IL1B/PLCL1/PRKCE/KIT/DTNA/SLC18A2/HTR7/PDE7B/PHF24/OPHN1/PVALB/PFN2/EDN1/EGR2/MAPT/AMPH/KIF5A/PRKN/CDH2/KCNQ3/MAP1A/CACNB4/INSYN2A/CYP46A1/SLC4A10/HRH4/NR2E1/APBA1/LPAR3/NRXN1,96
GO:0071417,cellular response to organonitrogen compound,99/1742,475/12963,3.6980960443964307e-6,0.0016216151154678348,0.001371863874715132,TLR6/MAPK1/PTGS2/TLR4/LRRK2/PIK3R1/PTPRE/SESN3/OSBPL8/TAF1/PRKAR1A/KLF3/SOS2/LEPROT/SLC8A1/SORL1/ATP7A/PIK3CA/SHOC2/SNCA/ZFP36L1/ZNF106/NCOA2/KAT2B/RAB31/IGF1R/FPR2/CA2/PRKAA1/LYN/JAK2/SIRT1/DENND4C/BMT2/ADIPOR1/CPEB2/SESN1/PRNP/ATP2B1/PLCB1/ITGB3/GNAQ/RAPGEF2/AQP9/PDK4/CPEB3/ROCK1/PIP4K2A/RAPGEF3/C2CD5/GCLC/CYBB/PTK2/FER/AHR/CD36/BCL2L1/CPEB4/PDE3B/PDE4B/P2RY1/STAMBPL1/CYP1B1/KLF11/PDGFC/GAB1/DMTN/AQP1/CDK5R1/SLC1A3/P2RY12/PDGFD/SORBS1/ACHE/IL1B/PDE2A/GRB10/SLC2A4/HTR7/TBC1D4/EDN1/IRS2/TLR9/SOCS3/RGS10/GRB14/PRKN/INHBB/GNAZ/CASTOR2/GATA1/HRH4/TGM2/PDGFRA/KLF1/VCAM1/GDF15/CPEB1/RYR2,99
GO:1901652,response to peptide,84/1742,388/12963,4.396120589769755e-6,0.0017099706760136508,0.0014466114522918502,TLR6/STXBP3/MAPK1/PTGS2/TLR4/PIK3R1/PTPRE/SESN3/OSBPL8/PRKAR1A/KBTBD2/KLF3/SOS2/CREB1/LEPROT/ERBIN/SORL1/PIK3CA/SHOC2/ZFP36L1/ZNF106/PHEX/NCOA2/KAT2B/RAB31/IGF1R/FPR2/CA2/PRKAA1/LYN/JAK2/SIRT1/DENND4C/ADIPOR1/CPEB2/PRNP/VPS13C/ATP2B1/PLCB1/ITGB3/PDK4/CAT/FOSL2/ROCK1/TLR2/PIP4K2A/EREG/C2CD5/GCLC/CYBB/PTK2/FER/CD36/PDE3B/LRP6/LTA4H/KL/CYP1B1/KLF11/GAB1/MAPK14/NEFL/ACVR1C/SORBS1/IL1B/GNAI1/GRB10/JAG1/SLC2A4/SORT1/TBC1D4/EDN1/IRS2/EGR2/SOCS3/GRB14/ALPL/INHBB/EDNRB/KLF1/VCAM1/GDF15/CPEB1/CDO1,84
GO:0043434,response to peptide hormone,72/1742,320/12963,5.156480223373565e-6,0.0017099706760136508,0.0014466114522918502,STXBP3/MAPK1/PTGS2/PIK3R1/PTPRE/SESN3/OSBPL8/PRKAR1A/KBTBD2/SOS2/CREB1/LEPROT/SORL1/PIK3CA/SHOC2/ZFP36L1/ZNF106/PHEX/NCOA2/KAT2B/RAB31/IGF1R/CA2/PRKAA1/LYN/JAK2/SIRT1/DENND4C/ADIPOR1/CPEB2/VPS13C/ATP2B1/PLCB1/ITGB3/PDK4/CAT/ROCK1/TLR2/PIP4K2A/EREG/C2CD5/GCLC/CYBB/PTK2/FER/PDE3B/LRP6/LTA4H/KL/CYP1B1/GAB1/MAPK14/NEFL/ACVR1C/SORBS1/IL1B/GNAI1/GRB10/SLC2A4/SORT1/TBC1D4/EDN1/IRS2/EGR2/SOCS3/GRB14/ALPL/INHBB/EDNRB/GDF15/CPEB1/CDO1,72
GO:0007268,chemical synaptic transmission,94/1742,449/12963,5.354662812540064e-6,0.0017099706760136508,0.0014466114522918502,LIN7A/EEA1/STXBP3/MAPK1/PTGS2/LRRK2/SYPL1/NR3C1/SDCBP/MBP/STX3/PRKAR2B/ZDHHC2/TMOD2/PLCL2/MCTP1/SNCA/NPTN/HMGCR/GUCY1B1/SLC6A6/CA2/JAK2/SRGN/SNAP23/SLC30A1/RPS6KA3/PRNP/STXBP5/RAB5A/PPP1R9A/BLOC1S6/PLCB1/TSHZ3/PREPL/RAPGEF2/CPEB3/SYNJ1/PTEN/MCTP2/SHISA7/FMR1/SORCS3/GUCY1A1/STX2/PXK/LRP6/CACNA1E/P2RY1/DISC1/DLG2/SLC8A3/NEFL/LRRC4/PINK1/SLC1A3/STX11/EGR3/CNR1/KMO/AKAP12/ACHE/NETO1/MME/IL1B/PLCL1/PRKCE/KIT/DTNA/SLC18A2/HTR7/PDE7B/PHF24/OPHN1/PVALB/PFN2/EDN1/EGR2/MAPT/AMPH/KIF5A/PRKN/CDH2/KCNQ3/MAP1A/CACNB4/INSYN2A/CYP46A1/SLC4A10/HRH4/NR2E1/APBA1/LPAR3/NRXN1,94
GO:0098916,anterograde trans-synaptic signaling,94/1742,449/12963,5.354662812540064e-6,0.0017099706760136508,0.0014466114522918502,LIN7A/EEA1/STXBP3/MAPK1/PTGS2/LRRK2/SYPL1/NR3C1/SDCBP/MBP/STX3/PRKAR2B/ZDHHC2/TMOD2/PLCL2/MCTP1/SNCA/NPTN/HMGCR/GUCY1B1/SLC6A6/CA2/JAK2/SRGN/SNAP23/SLC30A1/RPS6KA3/PRNP/STXBP5/RAB5A/PPP1R9A/BLOC1S6/PLCB1/TSHZ3/PREPL/RAPGEF2/CPEB3/SYNJ1/PTEN/MCTP2/SHISA7/FMR1/SORCS3/GUCY1A1/STX2/PXK/LRP6/CACNA1E/P2RY1/DISC1/DLG2/SLC8A3/NEFL/LRRC4/PINK1/SLC1A3/STX11/EGR3/CNR1/KMO/AKAP12/ACHE/NETO1/MME/IL1B/PLCL1/PRKCE/KIT/DTNA/SLC18A2/HTR7/PDE7B/PHF24/OPHN1/PVALB/PFN2/EDN1/EGR2/MAPT/AMPH/KIF5A/PRKN/CDH2/KCNQ3/MAP1A/CACNB4/INSYN2A/CYP46A1/SLC4A10/HRH4/NR2E1/APBA1/LPAR3/NRXN1,94
GO:0050878,regulation of body fluid levels,63/1742,270/12963,5.802613917113332e-6,0.0017099706760136508,0.0014466114522918502,JMJD1C/STXBP3/TLR4/F13A1/VAV3/PROS1/CREB1/ATP7A/PIK3CA/WNK1/F2RL1/SLC4A1/PLA2G4A/LYN/JAK2/DGKG/BLOC1S6/MFSD2B/ITGB3/GNAQ/VCL/AKAP11/ANO6/HIF1A/PAPSS2/FOSL2/GNA13/MMRN1/TEC/F5/CD36/TUBB1/THBD/HK2/IL6ST/P2RY1/MAPK14/TFPI/KRT1/DMTN/AQP1/P2RY12/PTPRO/HPSE/GNA12/SELP/PRKCE/GP5/PRLR/FZD6/EDN1/ADTRP/GP6/MPIG6B/ENPP4/EDNRB/TREML1/GATA1/THBS1/PDGFRA/CDO1/ENTPD2/PDPN,63
GO:0090066,regulation of anatomical structure size,82/1742,379/12963,5.849386577013629e-6,0.0017099706760136508,0.0014466114522918502,PTGS2/LRRK2/ARFGEF1/VAV3/DOCK5/SPART/MEGF9/TMOD1/PICALM/IFRD1/RASA1/CREB1/SLC8A1/ATP7A/PIK3CA/RICTOR/WNK1/TMOD2/F2RL1/MAP2/SWAP70/KAT2B/RYK/LATS1/XK/SEMA3C/SSH2/MTPN/KANK2/DIP2B/SVIL/RAB5A/ATP2B1/ADD3/SNX9/DOCK4/GOLGA4/EPS8/ANO6/PTEN/ROCK1/RGS2/ARHGAP5/BMPR2/NCKAP1/GCLC/GUCY1A1/CAPZA2/FER/FMN1/SHTN1/ULK2/P2RY1/KEL/DISC1/IL7R/RB1CC1/KIAA0319/NEFL/DMTN/AQP1/ADD2/CYSLTR1/PRKCE/AVIL/HTR7/SEMA3A/PFN2/EDN1/VIL1/TENM1/MAPT/EDNRB/CTTN/AVPR1A/L1CAM/PRR16/KCNMA1/LPAR3/CRACD/SEMA5A/CBS,82
GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,36/1742,128/12963,8.523076353593274e-6,0.002265243287839043,0.0019163643730163264,OSBPL8/PIK3CA/RICTOR/F2RL1/WNT16/FGF2/IGF1R/FLT3/JAK2/SIRT1/TGFBR1/TCF7L2/CBL/STK3/PTK2/EGF/ANGPT1/CASS4/HGF/PDGFC/PIK3AP1/PINK1/P2RY12/PDGFD/ROR1/HPSE/SELP/KIT/NEDD4/OSM/THBS1/PDGFRA/GDF15/FAM110C/SEMA5A/TNFSF11,36
GO:0048812,neuron projection morphogenesis,92/1742,442/12963,8.60981865389222e-6,0.002265243287839043,0.0019163643730163264,C9orf72/ZDHHC17/LRRK2/PLXNC1/CAPRIN2/KIDINS220/ITSN2/SPART/SPAG9/PICALM/IQGAP1/IFRD1/CREB1/ATP7A/NUMB/SPRY3/MAP2/USP9X/DICER1/RYK/IGF1R/WDR47/XK/SEMA3C/SIAH1/GDF7/DIP2B/HECW2/GOLGA4/VCL/RAPGEF2/FARP1/PTEN/ROCK1/UST/TMEM106B/DOCK7/BMPR2/NCKAP1/MEF2A/PTK2/BCL2/SHTN1/KLF7/GPM6A/BTBD3/ULK2/B4GALT6/KEL/DISC1/NEDD4L/PTPRM/ANK3/KIAA0319/NEFL/PALLD/CDK5R1/KALRN/SKIL/WASF1/PTPRO/SYT17/GAS7/TIAM2/SEMA3A/NEDD4/OPHN1/EDN1/EGR2/PARD3/MAPT/ETV1/KIF5A/UBB/PRKN/ANOS1/CDH2/CNTNAP2/CTTN/MCF2/L1CAM/MAP1A/ZDHHC15/ZNF365/NR2E1/LPAR3/GLI3/PLXNB3/NRXN1/SEMA5A/NRN1/MYO16,92
GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,51/1742,208/12963,1.0405568212814197e-5,0.002490236522775416,0.0021067055261792065,PIK3R1/SESN3/OSBPL8/MTM1/PIK3CA/RICTOR/F2RL1/ZFP36L1/WNT16/FGF2/IGF1R/FLT3/JAK2/SIRT1/TGFBR1/SETX/TCF7L2/CBL/STK3/PTEN/RAPGEF3/PTPN13/PTK2/GAB2/EGF/ANGPT1/CASS4/HGF/PDGFC/PIK3AP1/PINK1/P2RY12/PDGFD/ATG14/ROR1/HPSE/BANK1/SELP/KIT/NEDD4/EDN1/ADTRP/OSM/THBS1/PDGFRA/MAGI2/GDF15/FAM110C/SEMA5A/MYO16/TNFSF11,51
GO:0040017,positive regulation of locomotion,93/1742,450/12963,1.0411479190623177e-5,0.002490236522775416,0.0021067055261792065,MOSPD2/PTPRC/MAPK1/PTGS2/TLR4/PIK3R1/NIPBL/SDCBP/DOCK5/SPAG9/APC/ITGAV/AGO2/STX3/ATP7A/WNK1/ADAM9/NUMB/F2RL1/SWAP70/FGF2/IGF1R/FPR2/CLEC7A/ATM/TGFBR2/SEMA3C/LYN/JAK2/SIRT1/TGFBR1/MALAT1/DOCK4/ITGB3/MYLK/RAPGEF2/ANO6/HIF1A/IL1R1/ARHGAP5/DOCK7/BMPR2/PTK2/FER/BCL2/SHTN1/ADAMTS1/EGF/LYVE1/ANGPT1/CXCR2/CASS4/HGF/EPB41L5/LGALS3/CYP1B1/CCR4/PDGFC/GAB1/DMTN/AQP1/P2RY12/PDGFD/ATP8A1/ANXA3/AKAP12/RIN2/IL1B/SELP/PRKCE/KIT/XG/SEMA3A/SPARC/EDN1/IRS2/LPAR1/VIL1/PGF/MIR590/JAM3/CD274/SUCNR1/THBS1/PDGFRA/TNFAIP6/FAM110C/SEMA5A/KITLG/JAM2/LAMB1/FGF9/PDPN,93
GO:0097529,myeloid leukocyte migration,48/1742,193/12963,1.2516069761091332e-5,0.0027443956375319666,0.0023217206087584644,MOSPD2/MAPK1/PIK3R1/VAV3/MPP1/PIKFYVE/CXCL5/SWAP70/FPR2/LYN/PLCB1/ANO6/IL1R1/CD200/PTK2/PPBP/SIRPA/TREM1/PDE4B/ADGRE2/CXCR2/PTGER4/LGALS3/CXCL6/CD177/P2RY12/PDGFD/PTPRO/IL1B/DUSP1/PF4V1/KIT/C5/XG/EDN1/PGF/EDNRB/JAM3/CCN3/THBS1/TNFAIP6/S100A8/CXADR/S100A12/KITLG/CXCL11/TNFSF11/CCL3L1,48
GO:0120039,plasma membrane bounded cell projection morphogenesis,94/1742,458/12963,1.2517197890681718e-5,0.0027443956375319666,0.0023217206087584644,C9orf72/ZDHHC17/LRRK2/PLXNC1/CAPRIN2/KIDINS220/ITSN2/SPART/SPAG9/PICALM/IQGAP1/IFRD1/CREB1/ATP7A/NUMB/SPRY3/MAP2/USP9X/DICER1/RYK/IGF1R/WDR47/XK/SEMA3C/SIAH1/GDF7/DIP2B/HECW2/GOLGA4/VCL/RAPGEF2/FARP1/PTEN/ROCK1/UST/TMEM106B/DOCK7/BMPR2/NCKAP1/MEF2A/PTK2/BCL2/SHTN1/KLF7/GPM6A/BTBD3/ULK2/B4GALT6/KEL/DISC1/NEDD4L/PTPRM/ANK3/KIAA0319/NEFL/PALLD/CDK5R1/KALRN/SKIL/WASF1/PTPRO/SYT17/GAS7/TIAM2/SEMA3A/NEDD4/OPHN1/EDN1/VIL1/EGR2/PARD3/MAPT/ETV1/KIF5A/UBB/PRKN/ANOS1/CDH2/CNTNAP2/CTTN/MCF2/L1CAM/MAP1A/ZDHHC15/ZNF365/NR2E1/LPAR3/GLI3/PLXNB3/NRXN1/SEMA5A/NRN1/MYO16/PDPN,94
GO:0043271,negative regulation of monoatomic ion transport,25/1742,77/12963,1.3835170719308001e-5,0.0027838064547371397,0.002355061612971527,PTGS2/KCNE3/SESTD1/ATP7A/CRBN/SLC30A1/HECW2/CLIC2/MAOB/FMR1/PXK/BCL2/KEL/NEDD4L/ANK3/CAB39/CNR1/PRKCE/BEST3/NEDD4/PRKG2/FKBP1B/SEMG1/TLR9/KCNH2,25
GO:0042326,negative regulation of phosphorylation,61/1742,266/12963,1.439538206266551e-5,0.0027838064547371397,0.002355061612971527,C9orf72/PTPRC/LRRK2/HHEX/PRKAR1A/SPAG9/APC/LATS2/SLC8A1/SORL1/PRKAR2B/HIPK3/SPRY3/SNCA/TAF7/LATS1/LYN/IRAK3/SIRT1/PRNP/DUSP6/NIBAN1/CDKN2B/GNAQ/DMD/RASSF2/CBL/SOCS5/PTEN/ROCK1/RGS2/PTPN13/SPRED1/SIRPA/LRP6/DUSP3/ANGPT1/ZNF675/HGF/SH3BP5/SLC8A3/SFRP2/IGFBP3/DMTN/PTPRO/ATG14/IL1B/KLHL31/DUSP1/GRB10/SPRED2/IRS2/GADD45A/PARD3/MAPT/SOCS3/PRKN/SAMSN1/CTDSPL/ERRFI1/CDKN1C,61
GO:0030335,positive regulation of cell migration,89/1742,430/12963,1.5136363810057255e-5,0.0027838064547371397,0.002355061612971527,MOSPD2/PTPRC/MAPK1/PTGS2/TLR4/PIK3R1/NIPBL/SDCBP/DOCK5/SPAG9/APC/ITGAV/AGO2/ATP7A/WNK1/ADAM9/NUMB/F2RL1/SWAP70/FGF2/IGF1R/FPR2/CLEC7A/ATM/TGFBR2/SEMA3C/LYN/JAK2/SIRT1/TGFBR1/DOCK4/ITGB3/MYLK/RAPGEF2/ANO6/HIF1A/IL1R1/ARHGAP5/DOCK7/BMPR2/PTK2/FER/BCL2/SHTN1/ADAMTS1/EGF/LYVE1/ANGPT1/CXCR2/CASS4/HGF/EPB41L5/LGALS3/CYP1B1/PDGFC/GAB1/DMTN/AQP1/P2RY12/PDGFD/ATP8A1/ANXA3/AKAP12/RIN2/IL1B/SELP/PRKCE/KIT/XG/SEMA3A/SPARC/EDN1/IRS2/LPAR1/VIL1/PGF/MIR590/JAM3/CD274/THBS1/PDGFRA/TNFAIP6/FAM110C/SEMA5A/KITLG/JAM2/LAMB1/FGF9/PDPN,89
GO:0007204,positive regulation of cytosolic calcium ion concentration,32/1742,111/12963,1.529646319175914e-5,0.0027838064547371397,0.002355061612971527,ITGAV/SLC8A1/F2RL1/NPTN/SWAP70/FPR2/JAK2/PROK2/GNA13/BCL2/CD36/LRP6/CXCR2/P2RY1/PTGER4/CCR4/CD55/PTGDR/CYSLTR1/CCR8/FKBP1B/PTGER3/EDN1/LPAR1/PTGFR/EDNRB/AVPR1A/TRPC6/GATA1/HRH4/LPAR3/RYR2,32
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,34/1742,121/12963,1.5342148838346077e-5,0.0027838064547371397,0.002355061612971527,PRKAR1A/ARRDC3/FPR2/CALCRL/ITGB3/GPR65/GNAQ/RAPGEF2/GNA13/RGS2/PDE4B/ADGRE2/P2RY1/PTGER4/P2RY12/ABCA1/CNR1/AKAP12/ADGRE3/GNA12/GNAI1/PDE2A/PTGER3/EDN1/LPAR1/PTGFR/GNAZ/CACNA1D/GPR161/ADGRG6/HRH4/LPAR3/ADGRG2/CXCL11,34
GO:0048858,cell projection morphogenesis,94/1742,461/12963,1.6443471391122295e-5,0.0028841848820028507,0.0024399803688791646,C9orf72/ZDHHC17/LRRK2/PLXNC1/CAPRIN2/KIDINS220/ITSN2/SPART/SPAG9/PICALM/IQGAP1/IFRD1/CREB1/ATP7A/NUMB/SPRY3/MAP2/USP9X/DICER1/RYK/IGF1R/WDR47/XK/SEMA3C/SIAH1/GDF7/DIP2B/HECW2/GOLGA4/VCL/RAPGEF2/FARP1/PTEN/ROCK1/UST/TMEM106B/DOCK7/BMPR2/NCKAP1/MEF2A/PTK2/BCL2/SHTN1/KLF7/GPM6A/BTBD3/ULK2/B4GALT6/KEL/DISC1/NEDD4L/PTPRM/ANK3/KIAA0319/NEFL/PALLD/CDK5R1/KALRN/SKIL/WASF1/PTPRO/SYT17/GAS7/TIAM2/SEMA3A/NEDD4/OPHN1/EDN1/VIL1/EGR2/PARD3/MAPT/ETV1/KIF5A/UBB/PRKN/ANOS1/CDH2/CNTNAP2/CTTN/MCF2/L1CAM/MAP1A/ZDHHC15/ZNF365/NR2E1/LPAR3/GLI3/PLXNB3/NRXN1/SEMA5A/NRN1/MYO16/PDPN,94
