ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0098813,nuclear chromosome segregation,79/1627,276/12963,4.957745049096771e-13,2.2607317423881277e-10,2.1818822469661295e-10,UBE2C/SMARCB1/POLDIP2/AURKB/NCAPH2/PLK1/TUBG1/KIF22/PPP2R1A/DSN1/ANAPC11/MYBL2/CDT1/KIFC1/CDCA8/CDC6/XRCC3/CDC20/SPC24/REC8/SPAG5/CDCA5/ZWINT/BIRC5/ESPL1/PTTG1/SYCE2/CCNB1/NUDC/PSMC3IP/HASPIN/TRIP13/KIF18B/CCNB2/NUSAP1/BUB1/CCNE1/SEPTIN1/EML3/KIF2C/NCAPH/AURKA/BCL7C/PINX1/MAD2L2/SGO1/MAD2L1/TPX2/DMC1/MAP1S/SPC25/KIF11/RACGAP1/KIF4A/MND1/CENPI/TOP2A/NDC80/PRC1/CDK1/DLGAP5/BUB1B/NCAPG/FAM83D/CENPF/KIF23/TEX14/NUF2/KIF18A/KIF14/NEK2/TTK/AURKC/KNL1/KLHDC8B/CENPE/ASPM/BRIP1/RMI2,79
GO:0051783,regulation of nuclear division,46/1627,122/12963,1.1523450400022632e-12,4.81680226720946e-10,4.6488024903249205e-10,UBE2C/AURKB/PLK1/RCC1/CALR/PKMYT1/ANAPC11/DAPK3/AURKAIP1/CDCA8/CDC25C/XRCC3/CDC20/SPC24/ZWINT/BIRC5/PIN1/ESPL1/CCNB1/HASPIN/TRIP13/NUSAP1/BUB1/AURKA/MAD2L2/MKI67/CHEK1/IGF1/MAD2L1/FBXW5/SPC25/CDCA2/NDC80/DLGAP5/BUB1B/CENPF/TEX14/LRP5/NUF2/NEK2/TTK/KNL1/RAD51AP1/FBXO43/PDXP/WNT4,46
GO:0006260,DNA replication,76/1627,266/12963,1.529749835721974e-12,5.902480904601094e-10,5.696614975291789e-10,ALYREF/RUVBL2/MCM7/HMGA1/MCM5/CHAF1A/TFPT/POLA2/TONSL/FEN1/PPP2R1A/POLD2/GRWD1/POLD1/TRAIP/RFC2/CHAF1B/WDR18/CDT1/PCNA/CENPX/ENDOG/RUVBL1/PRIM2/TK1/CDC6/GINS4/SSRP1/MCM3/RECQL4/PIF1/GINS2/RFC4/DONSON/MCM4/GINS3/CDC45/LIG1/MCM6/GINS1/POLE2/GMNN/EME1/ORC1/CCNE1/MCM8/DBF4B/MCM2/POLE/PCLAF/RRM2/TIPIN/NUGGC/TICRR/CHTF18/PNKP/ORC6/CHEK1/CCNA2/ESCO2/DTL/TIMELESS/POLN/E2F8/RAD51/MCM10/CDK1/RNASEH2A/DSCC1/POLQ/FAM111B/CENPS/ENPP7/RMI2/E2F7/CAMSAP3,76
GO:0000070,mitotic sister chromatid segregation,58/1627,178/12963,1.9284898657663326e-12,6.909503690488518e-10,6.66851495688674e-10,UBE2C/POLDIP2/AURKB/NCAPH2/PLK1/TUBG1/KIF22/PPP2R1A/DSN1/ANAPC11/MYBL2/CDT1/KIFC1/CDCA8/XRCC3/CDC20/SPC24/SPAG5/CDCA5/ZWINT/BIRC5/ESPL1/CCNB1/NUDC/HASPIN/TRIP13/KIF18B/NUSAP1/BUB1/EML3/KIF2C/NCAPH/PINX1/MAD2L2/MAD2L1/TPX2/SPC25/KIF11/RACGAP1/KIF4A/CENPI/NDC80/PRC1/CDK1/DLGAP5/BUB1B/NCAPG/CENPF/KIF23/TEX14/NUF2/KIF18A/KIF14/NEK2/TTK/AURKC/KNL1/CENPE,58
GO:0000819,sister chromatid segregation,63/1627,215/12963,3.920550063450226e-11,1.3110319412177555e-8,1.2653059467935151e-8,UBE2C/SMARCB1/POLDIP2/AURKB/NCAPH2/PLK1/TUBG1/KIF22/PPP2R1A/DSN1/ANAPC11/MYBL2/CDT1/KIFC1/CDCA8/CDC6/XRCC3/CDC20/SPC24/SPAG5/CDCA5/ZWINT/BIRC5/ESPL1/CCNB1/NUDC/HASPIN/TRIP13/KIF18B/NUSAP1/BUB1/EML3/KIF2C/NCAPH/BCL7C/PINX1/MAD2L2/MAD2L1/TPX2/SPC25/KIF11/RACGAP1/KIF4A/CENPI/TOP2A/NDC80/PRC1/CDK1/DLGAP5/BUB1B/NCAPG/CENPF/KIF23/TEX14/NUF2/KIF18A/KIF14/NEK2/TTK/AURKC/KNL1/CENPE/RMI2,63
GO:0002449,lymphocyte mediated immunity,82/1627,319/12963,8.065838510332791e-11,2.5286403729893302e-8,2.4404467966460862e-8,IGHV1-18/IGHV3-23/IGHV3-72/IGHG1/IGHV4-39/TUBB/IGHV1-58/HMCES/IGLC2/IGKC/IGHV3-30/IGHV3-15/CD27/IGHV1-3/IGHV1-69/IGHV4-28/IGHV3-21/GNL1/IGHV4-59/IGHA1/TRAF2/IGLC3/IGLC7/IGHG4/IGHV3-13/IGHV3-33/IGHV6-1/TUBB4B/IGHV3-11/IGHV2-26/IGHV5-51/GFER/CD81/LAG3/IGHV3-53/IGHV3-7/IGHV4-61/IGHV3-49/IGHA2/IGHV3-74/IGLL5/IGHV2-5/IGHV3-48/MAD2L2/IRF7/IGHV2-70/IGHE/IGHG3/GZMB/CADM1/NKG7/IGHV3-20/IL4I1/C1R/LGALS9/IGHV3-64D/EXO1/IGHV1-69D/IGHV3-66/IGHV3-73/IGHV1-24/IL12A/IGHV3-43/BATF/IGLC6/IGHV4-34/IGHM/IGHV7-4-1/IGLL1/IGHV4-4/IL6/IGHV3-35/PRF1/ZP3/FOXP3/CD70/GZMM/C1QC/IGHV3-64/SERPING1/C4B/FOXJ1,82
GO:0051306,mitotic sister chromatid separation,28/1627,61/12963,1.3759427274037925e-10,4.0598404239161315e-8,3.918241859647084e-8,UBE2C/AURKB/NCAPH2/PLK1/PPP2R1A/ANAPC11/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/DLGAP5/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,28
GO:0010965,regulation of mitotic sister chromatid separation,26/1627,58/12963,1.1889288602857062e-9,3.313148423996168e-7,3.19759288213682e-7,UBE2C/AURKB/PLK1/ANAPC11/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/DLGAP5/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,26
GO:1905818,regulation of chromosome separation,29/1627,71/12963,1.935190720493831e-9,5.108903502103714e-7,4.930715857923064e-7,UBE2C/AURKB/NCAPH2/PLK1/ANAPC11/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/NCAPH/MAD2L2/MAD2L1/SPC25/NDC80/DLGAP5/BUB1B/NCAPG/CENPF/TEX14/NUF2/TTK/KNL1,29
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,80/1627,329/12963,2.347970480457462e-9,5.888709964987315e-7,5.683324336644141e-7,IGHV1-18/IGHV3-23/IGHV3-72/IGHG1/IGHV4-39/IGHV1-58/HMCES/IGLC2/IGKC/IGHV3-30/PHB1/IGHV3-15/CD27/IGHV1-3/IGHV1-69/IGHV4-28/IGHV3-21/GNL1/HRAS/IGHV4-59/IGHA1/TRAF2/IGLC3/IGLC7/IGHG4/IGHV3-13/IGHV3-33/ADA/IGHV6-1/PKN1/IGHV3-11/IGHV2-26/IGHV5-51/CD81/IGHV3-53/IGHV3-7/IGHV4-61/IRF4/IGHV3-49/IGHA2/IGHV3-74/IGLL5/IGHV2-5/IGHV3-48/MAD2L2/IRF7/IGHV2-70/IGHE/IGHG3/IGHV3-20/IL4I1/C1R/IGHV3-64D/EXO1/IGHV1-69D/IGHV3-66/IGHV3-73/IGHV1-24/IL12A/IGHV3-43/BATF/IGLC6/IGHV4-34/IGHM/IGHV7-4-1/IGLL1/IGHV4-4/IL6/IGHV3-35/PRF1/ZP3/FOXP3/CD70/EPHB2/GZMM/C1QC/IGHV3-64/SERPING1/C4B/FOXJ1,80
GO:0007094,mitotic spindle assembly checkpoint signaling,22/1627,45/12963,2.971421795426858e-9,6.480283359070053e-7,6.254264914035753e-7,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:0071173,spindle assembly checkpoint signaling,22/1627,45/12963,2.971421795426858e-9,6.480283359070053e-7,6.254264914035753e-7,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:0071174,mitotic spindle checkpoint signaling,22/1627,45/12963,2.971421795426858e-9,6.480283359070053e-7,6.254264914035753e-7,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:0045839,negative regulation of mitotic nuclear division,24/1627,53/12963,4.021765992275361e-9,8.405490923855504e-7,8.112325350208063e-7,AURKB/PLK1/AURKAIP1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/CHEK1/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,24
GO:0031577,spindle checkpoint signaling,22/1627,46/12963,5.0229197877645146e-9,9.690371405933387e-7,9.352391944910529e-7,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:0090329,regulation of DNA-templated DNA replication,22/1627,46/12963,5.0229197877645146e-9,9.690371405933387e-7,9.352391944910529e-7,MCM7/MCM5/RFC2/CDT1/PCNA/ENDOG/MCM3/RFC4/MCM4/MCM6/GMNN/DBF4B/MCM2/TIPIN/NUGGC/TICRR/CHTF18/TIMELESS/E2F8/DSCC1/E2F7/CAMSAP3,22
GO:0051304,chromosome separation,30/1627,78/12963,5.59119006846089e-9,1.0387188660518453e-6,1.0024905701696544e-6,UBE2C/AURKB/NCAPH2/PLK1/PPP2R1A/ANAPC11/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/NCAPH/MAD2L2/MAD2L1/SPC25/NDC80/DLGAP5/BUB1B/NCAPG/CENPF/TEX14/NUF2/TTK/KNL1,30
GO:0051784,negative regulation of nuclear division,25/1627,58/12963,6.7035267382893e-9,1.2008889328306832e-6,1.1590044913305448e-6,AURKB/PLK1/AURKAIP1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/CHEK1/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1/FBXO43,25
GO:0033046,negative regulation of sister chromatid segregation,22/1627,47/12963,8.328644285120987e-9,1.3055149916927147e-6,1.25998141668656e-6,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:0033048,negative regulation of mitotic sister chromatid segregation,22/1627,47/12963,8.328644285120987e-9,1.3055149916927147e-6,1.25998141668656e-6,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,22/1627,47/12963,8.328644285120987e-9,1.3055149916927147e-6,1.25998141668656e-6,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:2000816,negative regulation of mitotic sister chromatid separation,22/1627,47/12963,8.328644285120987e-9,1.3055149916927147e-6,1.25998141668656e-6,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:0032543,mitochondrial translation,41/1627,130/12963,9.838912255557243e-9,1.495514662844701e-6,1.4433543050496895e-6,MRPS18A/TUFM/MRPL2/MPV17L2/MRPS34/MRPL4/MRPS11/TRUB2/MRPL37/MRPL28/MRPS7/RPUSD3/MRPS2/MRPL16/MRPL54/RCC1L/TARS2/MRPS18B/MRPL10/MRPL12/MRPS12/MRPL55/SHMT2/MRPL24/AURKAIP1/MRPL27/MRPS15/MRPL41/COA3/MRPL58/MRPL11/GADD45GIP1/MRPL23/MRPL14/UQCC2/MTG1/MRPL21/MRPL40/MRPS26/MRPL22/SARS2,41
GO:0006268,DNA unwinding involved in DNA replication,14/1627,21/12963,1.1236953514656997e-8,1.6577811420446912e-6,1.5999612759723692e-6,MCM7/HMGA1/MCM5/GINS4/MCM3/RECQL4/GINS2/MCM4/GINS3/CDC45/MCM6/GINS1/MCM2/RAD51,14
GO:0051985,negative regulation of chromosome segregation,22/1627,48/12963,1.356180571909433e-8,1.838541013161545e-6,1.774416628794163e-6,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,22/1627,48/12963,1.356180571909433e-8,1.838541013161545e-6,1.774416628794163e-6,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:1905819,negative regulation of chromosome separation,22/1627,48/12963,1.356180571909433e-8,1.838541013161545e-6,1.774416628794163e-6,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,22
GO:1903046,meiotic cell cycle process,45/1627,153/12963,2.1199678749921508e-8,2.798357594989639e-6,2.7007568579193633e-6,NCAPH2/PLK1/TUBG1/CALR/PPP2R1A/PKMYT1/CENPX/CDC25C/MEI1/CDC20/REC8/RAD54L/ESPL1/PTTG1/SYCE2/PSMC3IP/TRIP13/EME1/CCNB2/CCNE1/CDC25B/SEPTIN1/CDC25A/CKS2/NCAPH/AURKA/SGO1/DMC1/FANCA/MND1/TOP2A/RAD51/NDC80/TEX14/NUF2/KIF18A/TTK/BRME1/RAD51AP1/FBXO43/CENPS/ASPM/BRIP1/ZNF541/WNT4,45
GO:0033047,regulation of mitotic sister chromatid segregation,23/1627,53/12963,2.3023296089769252e-8,2.961150081699553e-6,2.8578714903333006e-6,AURKB/PLK1/CDCA8/XRCC3/CDC20/SPC24/ZWINT/BIRC5/CCNB1/HASPIN/TRIP13/BUB1/MAD2L2/MAD2L1/SPC25/NDC80/CDK1/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1,23
GO:0002443,leukocyte mediated immunity,89/1627,403/12963,4.379998056802577e-8,5.492517563230432e-6,5.300950279798698e-6,IGHV1-18/IGHV3-23/IGHV3-72/IGHG1/IGHV4-39/TUBB/IGHV1-58/HMCES/IGLC2/IGKC/IGHV3-30/IGHV3-15/CD27/IGHV1-3/IGHV1-69/IGHV4-28/IGHV3-21/GNL1/IGHV4-59/SPHK2/IGHA1/TRAF2/IGLC3/IGLC7/IGHG4/IGHV3-13/IGHV3-33/IGHV6-1/TUBB4B/IGHV3-11/IGHV2-26/IGHV5-51/GFER/CD81/BST2/LAG3/IGHV3-53/IGHV3-7/IGHV4-61/IGHV3-49/IGHA2/IGHV3-74/IGLL5/TICAM1/IGHV2-5/IGHV3-48/MAD2L2/IRF7/IGHV2-70/IGHE/IGHG3/GZMB/CADM1/NKG7/IGHV3-20/IL4I1/C1R/LGALS9/IGHV3-64D/EXO1/IGHV1-69D/IGHV3-66/IGHV3-73/LAT/IGHV1-24/IL12A/IGHV3-43/BATF/IGLC6/IGHV4-34/IGHM/IGHV7-4-1/IGLL1/IGHV4-4/IL6/IGHV3-35/SCNN1B/PRF1/ZP3/FOXP3/CD70/SPON2/GZMM/C1QC/IGHV3-64/SERPING1/AZU1/C4B/FOXJ1,89
GO:0051983,regulation of chromosome segregation,38/1627,122/12963,4.9267440174407004e-8,6.027450729629891e-6,5.817226119694425e-6,UBE2C/SMARCB1/AURKB/NCAPH2/PLK1/ANAPC11/CDCA8/CDC6/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/KIF2C/NCAPH/BCL7C/MAD2L2/MKI67/MAD2L1/SPC25/CDCA2/NDC80/CDK1/DLGAP5/BUB1B/NCAPG/CENPF/TEX14/NUF2/TTK/KNL1/CENPE/RMI2,38
GO:0006270,DNA replication initiation,18/1627,36/12963,5.269421051220115e-8,6.293194284028594e-6,6.073701106406344e-6,MCM7/MCM5/POLA2/CDT1/PRIM2/CDC6/MCM3/MCM4/GINS3/CDC45/MCM6/GMNN/ORC1/CCNE1/MCM2/TICRR/ORC6/MCM10,18
GO:0090068,positive regulation of cell cycle process,55/1627,211/12963,6.380035690784697e-8,7.442385819761869e-6,7.1828112954513644e-6,UBE2C/POLDIP2/AURKB/NCAPH2/RANBP1/DDRGK1/FEN1/PHB2/ANAPC11/CDK4/EZH2/CDCA8/CDC6/CDC25C/XRCC3/CDC20/SPAG5/CDCA5/BIRC5/ESPL1/CCNB1/NUSAP1/BUB1/DBF4B/CDC25B/CDC25A/NCAPH/RRM2/AURKA/RPTOR/IGF1/MAD2L1/TERT/CIT/RACGAP1/GIPC1/DTL/DDR2/E2F8/MBLAC1/NDC80/CDK1/DLGAP5/NCAPG/FAM83D/KIF23/STIL/CENPV/LRP5/KIF14/PLK4/AURKC/RAD51AP1/E2F7/WNT4,55
GO:0044786,cell cycle DNA replication,20/1627,44/12963,7.367929468483236e-8,8.399439594070889e-6,8.106485077883829e-6,FEN1/CDT1/PCNA/TK1/MCM3/DONSON/MCM4/GINS3/CDC45/LIG1/MCM6/GINS1/GMNN/DBF4B/MCM2/TIPIN/NUGGC/E2F8/RAD51/E2F7,20
GO:0006487,protein N-linked glycosylation,24/1627,60/12963,7.710948692628975e-8,8.59513747605043e-6,8.295357435649276e-6,DDOST/RPN2/RPN1/DOLPP1/ALG3/STT3A/DHDDS/ALG1/DPAGT1/MLEC/ALG14/TMEM258/MPDU1/DERL3/MOGS/DAD1/ALG5/ALG12/ALG8/B4GALT7/OSTC/DOLK/GFPT2/MGAT3,24
GO:0140013,meiotic nuclear division,41/1627,139/12963,8.153536457152945e-8,8.890899754147647e-6,8.580804157081556e-6,NCAPH2/PLK1/CALR/PPP2R1A/CENPX/MEI1/CDC20/REC8/RAD54L/ESPL1/PTTG1/SYCE2/PSMC3IP/TRIP13/EME1/CCNB2/CCNE1/CDC25B/SEPTIN1/CKS2/NCAPH/AURKA/SGO1/DMC1/FANCA/MND1/TOP2A/RAD51/NDC80/TEX14/NUF2/KIF18A/TTK/BRME1/RAD51AP1/FBXO43/CENPS/ASPM/BRIP1/ZNF541/WNT4,41
GO:0051310,metaphase chromosome alignment,31/1627,91/12963,8.635420605972416e-8,9.216014842459072e-6,8.894579925390178e-6,AURKB/KIF22/DSN1/CDT1/KIFC1/CDCA8/SPC24/SPAG5/CDCA5/BIRC5/CCNB1/NUDC/SEPTIN1/EML3/KIF2C/PINX1/SGO1/MAP1S/SPC25/RACGAP1/NDC80/FAM83D/CENPF/TEX14/NUF2/KIF18A/KIF14/NEK2/AURKC/KNL1/CENPE,31
GO:0007346,regulation of mitotic cell cycle,95/1627,446/12963,9.650961642238655e-8,1.0085254916139395e-5,9.733502761547277e-6,UBE2C/CDK2AP2/LGMN/NABP2/SMARCB1/POLDIP2/AURKB/PLK1/RCC1/AVEN/RAD9A/PHB2/PKMYT1/ANAPC11/DAPK3/AURKAIP1/CDK4/EZH2/CDCA8/CDC6/CDC25C/XRCC3/NHERF1/CLSPN/CDC20/SPC24/PIM2/CDCA5/ZWINT/ERCC2/PIDD1/DONSON/BIRC5/PIN1/ESPL1/GTSE1/CCNB1/HASPIN/TRIP13/GMNN/EME1/NUSAP1/EIF4EBP1/ORC1/SCRIB/BUB1/DBF4B/CDC25B/CDC25A/CKS2/RRM2/AURKA/RPTOR/BCL7C/TIPIN/PINX1/TICRR/CKS1B/MAD2L2/MKI67/CHEK1/IGF1/MAD2L1/TERT/FBXW5/SPC25/TP73/CDKN2A/E2F1/TPRA1/CDCA2/DTL/DDR2/MBLAC1/NDC80/CDK1/DLGAP5/CDKN2C/BUB1B/CENPF/PSME2/STIL/TEX14/LRP5/NUF2/KIF14/NEK2/TTK/PML/KNL1/CENPE/FBXO43/ANLN/PDXP/E2F7,95
GO:0030071,regulation of mitotic metaphase/anaphase transition,30/1627,87/12963,1.0207214034755859e-7,1.0448854203741917e-5,1.0084420482458045e-5,UBE2C/SMARCB1/AURKB/PLK1/ANAPC11/CDCA8/CDC6/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/BCL7C/MAD2L2/MAD2L1/SPC25/NDC80/DLGAP5/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1/CENPE,30
GO:0044772,mitotic cell cycle phase transition,89/1627,412/12963,1.2715992374454225e-7,1.2756683550052477e-5,1.2311757669497891e-5,UBE2C/CDK2AP2/NABP2/SMARCB1/UBE2S/AURKB/PLK1/RCC1/AVEN/PHB2/PKMYT1/CDK5/CCNF/ANAPC11/CDK4/EZH2/CDCA8/CDC6/CDC25C/XRCC3/CLSPN/CDC20/SPC24/FOXM1/PIM2/CDCA5/ZWINT/ERCC2/PIDD1/DONSON/KDM8/BIRC5/ESPL1/GTSE1/CCNB1/HASPIN/TRIP13/CCNB2/EIF4EBP1/ORC1/BUB1/CCNE1/DBF4B/CDC25B/CDC25A/POLE/CKS2/RRM2/AURKA/RPTOR/BCL7C/PINX1/TICRR/CKS1B/MAD2L2/CHEK1/MAD2L1/CDKN3/TERT/SPC25/CCNA2/CDKN2A/E2F1/TPRA1/DTL/MELK/FBXL15/DDR2/CDK18/MBLAC1/NDC80/CDK1/DLGAP5/CDKN2C/BUB1B/CENPF/PSME2/STIL/TEX14/NUF2/KIF14/TTK/PML/E2F2/KNL1/CENPE/ANLN/IQGAP3/E2F7,89
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,30/1627,88/12963,1.3647550342183104e-7,1.342276716007656e-5,1.2954609705614055e-5,UBE2C/SMARCB1/AURKB/PLK1/ANAPC11/CDCA8/CDC6/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/BCL7C/MAD2L2/MAD2L1/SPC25/NDC80/DLGAP5/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1/CENPE,30
GO:0032508,DNA duplex unwinding,27/1627,75/12963,1.6090787701536058e-7,1.5521421367481705e-5,1.4980067335903711e-5,RUVBL2/MCM7/HMGA1/MCM5/RFC2/RUVBL1/GINS4/MCM3/RECQL4/PIF1/GINS2/RFC4/ERCC2/MCM4/GINS3/CDC45/MCM6/GINS1/MCM8/MCM2/CHTF18/SUB1/TOP2A/RAD51/DSCC1/POLQ/BRIP1,27
GO:0140053,mitochondrial gene expression,45/1627,163/12963,1.6764520335200883e-7,1.5866195094597666e-5,1.531281609167604e-5,MRPS18A/TUFM/HSD17B10/MRPL2/MPV17L2/MRPS34/MRPL4/MRPS11/TRUB2/MRPL37/MRPL28/MRPS7/RPUSD3/MRPS2/ELAC2/MRPL16/MRPL54/RCC1L/TARS2/MRPS18B/MRPL10/MRPL12/MRPS12/MRPL55/SHMT2/MRPL24/CHCHD10/AURKAIP1/MRPL27/MRPS15/FASTK/MRPL41/COA3/MRPL58/MRPL11/GADD45GIP1/MRPL23/MRPL14/UQCC2/MTG1/MRPL21/MRPL40/MRPS26/MRPL22/SARS2,45
GO:0051231,spindle elongation,10/1627,13/12963,1.8874757237798236e-7,1.7532552278665916e-5,1.6921054295640174e-5,AURKB/PPP2R1A/CDCA8/BIRC5/KIF11/RACGAP1/KIF4A/PRC1/KIF23/AURKC,10
GO:0033045,regulation of sister chromatid segregation,32/1627,99/12963,2.1489803133127716e-7,1.9598700457412478e-5,1.8915139638134807e-5,UBE2C/SMARCB1/AURKB/PLK1/ANAPC11/CDCA8/CDC6/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/BCL7C/MAD2L2/MAD2L1/SPC25/NDC80/CDK1/DLGAP5/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1/CENPE/RMI2,32
GO:0032392,DNA geometric change,28/1627,81/12963,2.548176031161542e-7,2.2822878623784584e-5,2.202686535523909e-5,RUVBL2/MCM7/HMGA1/MCM5/RFC2/HMGB3/RUVBL1/GINS4/MCM3/RECQL4/PIF1/GINS2/RFC4/ERCC2/MCM4/GINS3/CDC45/MCM6/GINS1/MCM8/MCM2/CHTF18/SUB1/TOP2A/RAD51/DSCC1/POLQ/BRIP1,28
GO:1901987,regulation of cell cycle phase transition,85/1627,394/12963,2.5935089345209755e-7,2.2822878623784584e-5,2.202686535523909e-5,UBE2C/H2AX/CDK2AP2/NABP2/SMARCB1/AURKB/PLK1/AVEN/DDRGK1/PRPF19/RAD9A/PHB2/PKMYT1/ANAPC11/CDT1/CDK4/EZH2/CDCA8/CDC6/CDC25C/XRCC3/CLSPN/CDC20/SPC24/CDCA5/ZWINT/ERCC2/PIDD1/DONSON/BIRC5/ESPL1/GTSE1/CCNB1/CDC45/HASPIN/TRIP13/EME1/ORC1/ATF5/BUB1/DBF4B/CDC25B/CDC25A/RRM2/AURKA/RPTOR/BCL7C/TIPIN/PINX1/TICRR/MAD2L2/CHEK1/MAD2L1/TERT/SPC25/CDKN2A/E2F1/TPRA1/DTL/DDR2/TIMELESS/TELO2/MBLAC1/WDR76/RAD51/NDC80/CDK1/DLGAP5/CDKN2C/BUB1B/FAM83D/CENPF/PSME2/STIL/TEX14/NUF2/KIF14/TTK/PML/KNL1/CENPE/ANLN/BRIP1/E2F7/CAMSAP3,85
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,30/1627,91/12963,3.1530563251611456e-7,2.726850090863501e-5,2.6317433828341397e-5,UBE2C/SMARCB1/AURKB/PLK1/ANAPC11/CDCA8/CDC6/XRCC3/CDC20/SPC24/ZWINT/BIRC5/ESPL1/CCNB1/HASPIN/TRIP13/BUB1/BCL7C/MAD2L2/MAD2L1/SPC25/NDC80/DLGAP5/BUB1B/CENPF/TEX14/NUF2/TTK/KNL1/CENPE,30
